po,pi,rel
n2027,n427,N
n2126,n427,N
n2175,n427,N
n2223,n427,N
n2311,n427,N
n2407,n427,N
n2556,n427,N
n2559,n427,N
n2572,n427,N
n2672,n427,N
n2734,n427,N
n3090,n427,N
n3242,n427,N
n3340,n427,P
n3603,n427,N
n3854,n427,N
n3901,n427,N
n4125,n427,P
n4279,n427,N
n4305,n427,N
n4345,n427,N
n4437,n427,N
n4541,n427,N
n4604,n427,N
n4672,n427,N
n4858,n427,N
n4971,n427,N
n5479,n427,N
n5550,n427,N
n5586,n427,N
n5806,n427,N
n5851,n427,N
n5987,n427,N
n6012,n427,N
n6198,n427,N
n6275,n427,N
n6314,n427,N
n6682,n427,N
n6696,n427,N
n6786,n427,N
n6853,n427,N
n6952,n427,N
n6979,n427,N
n7071,n427,N
n7073,n427,N
n7132,n427,N
n7152,n427,N
n7246,n427,N
n7265,n427,N
n7382,n427,N
n7655,n427,N
n7771,n427,N
n7825,n427,N
n8068,n427,N
n8085,n427,N
n8124,n427,N
n8144,n427,N
n8215,n427,N
n8306,n427,N
n8471,n427,N
n8604,n427,N
n8909,n427,N
n9096,n427,N
n9342,n427,N
n9437,n427,N
n9447,n427,N
n9570,n427,N
n9665,n427,N
n9717,n427,N
n10515,n427,N
n10591,n427,N
n10791,n427,N
n10802,n427,N
n10915,n427,N
n11122,n427,N
n11393,n427,N
n11463,n427,N
n11534,n427,N
n11627,n427,N
n11664,n427,N
n11822,n427,N
n11847,n427,N
n12032,n427,N
n12166,n427,N
n12232,n427,N
n12355,n427,N
n12535,n427,N
n12989,n427,N
n13010,n427,N
n13045,n427,N
n13114,n427,N
n13141,n427,N
n13316,n427,N
n13577,n427,N
n13639,n427,N
n13658,n427,N
n13693,n427,N
n13760,n427,N
n13853,n427,N
n13870,n427,N
n13953,n427,N
n13959,n427,N
n14289,n427,N
n14307,n427,N
n14330,n427,N
n14399,n427,N
n14463,n427,N
n8,n462,P
n46,n462,P
n91,n462,P
n126,n462,P
n278,n462,P
n389,n462,P
n451,n462,P
n490,n462,P
n543,n462,P
n682,n462,P
n884,n462,P
n948,n462,P
n1094,n462,P
n1122,n462,P
n1124,n462,P
n1329,n462,P
n1545,n462,P
n1739,n462,P
n1827,n462,P
n1900,n462,P
n1927,n462,P
n1951,n462,P
n2027,n462,P
n2126,n462,P
n2175,n462,P
n2223,n462,P
n2311,n462,P
n2407,n462,P
n2556,n462,P
n2559,n462,P
n2572,n462,P
n2672,n462,P
n2734,n462,P
n3090,n462,P
n3242,n462,P
n3340,n462,I
n3603,n462,P
n3854,n462,P
n3901,n462,P
n4125,n462,P
n4279,n462,P
n4305,n462,P
n4345,n462,P
n4437,n462,P
n4541,n462,P
n4604,n462,P
n4672,n462,P
n4858,n462,P
n4971,n462,P
n5479,n462,P
n5550,n462,P
n5586,n462,P
n5806,n462,P
n5851,n462,P
n5987,n462,P
n6012,n462,P
n6198,n462,P
n6275,n462,P
n6314,n462,P
n6682,n462,P
n6696,n462,P
n6786,n462,P
n6853,n462,P
n6952,n462,P
n6979,n462,P
n7071,n462,P
n7073,n462,P
n7132,n462,P
n7152,n462,P
n7246,n462,P
n7265,n462,P
n7382,n462,P
n7655,n462,P
n7771,n462,P
n7825,n462,P
n8068,n462,P
n8085,n462,P
n8124,n462,P
n8144,n462,P
n8215,n462,P
n8306,n462,P
n8471,n462,P
n8604,n462,P
n8909,n462,P
n9096,n462,P
n9342,n462,P
n9437,n462,P
n9447,n462,P
n9570,n462,P
n9665,n462,P
n9717,n462,P
n10515,n462,P
n10591,n462,P
n10791,n462,P
n10802,n462,P
n10915,n462,P
n11122,n462,P
n11393,n462,P
n11463,n462,P
n11534,n462,P
n11627,n462,P
n11664,n462,P
n11822,n462,P
n11847,n462,P
n12032,n462,P
n12166,n462,P
n12232,n462,P
n12355,n462,P
n12535,n462,P
n12989,n462,P
n13010,n462,P
n13045,n462,P
n13114,n462,P
n13141,n462,P
n13316,n462,P
n13577,n462,P
n13639,n462,P
n13658,n462,P
n13693,n462,P
n13760,n462,P
n13853,n462,P
n13870,n462,P
n13953,n462,P
n13959,n462,P
n14289,n462,P
n14307,n462,P
n14330,n462,P
n14399,n462,P
n14463,n462,P
n8,n498,P
n46,n498,P
n91,n498,P
n126,n498,P
n278,n498,P
n389,n498,P
n451,n498,P
n490,n498,P
n543,n498,P
n682,n498,P
n884,n498,P
n948,n498,P
n1094,n498,P
n1122,n498,P
n1124,n498,P
n1329,n498,P
n1545,n498,P
n1739,n498,P
n1827,n498,P
n1900,n498,P
n1927,n498,P
n1951,n498,P
n2027,n498,P
n2126,n498,P
n2175,n498,P
n2223,n498,P
n2311,n498,P
n2407,n498,P
n2556,n498,P
n2559,n498,P
n2572,n498,P
n2672,n498,P
n2734,n498,P
n3090,n498,P
n3242,n498,P
n3340,n498,I
n3603,n498,P
n3854,n498,P
n3901,n498,P
n4125,n498,P
n4279,n498,P
n4305,n498,P
n4345,n498,P
n4437,n498,P
n4541,n498,P
n4604,n498,P
n4672,n498,P
n4858,n498,P
n4971,n498,P
n5479,n498,P
n5550,n498,P
n5586,n498,P
n5806,n498,P
n5851,n498,P
n5987,n498,P
n6012,n498,P
n6198,n498,P
n6275,n498,P
n6314,n498,P
n6682,n498,P
n6696,n498,P
n6786,n498,P
n6853,n498,P
n6952,n498,P
n6979,n498,P
n7071,n498,P
n7073,n498,P
n7132,n498,P
n7152,n498,P
n7246,n498,P
n7265,n498,P
n7382,n498,P
n7655,n498,P
n7771,n498,P
n7825,n498,P
n8068,n498,P
n8085,n498,P
n8124,n498,P
n8144,n498,P
n8215,n498,P
n8306,n498,P
n8471,n498,P
n8604,n498,P
n8909,n498,P
n9096,n498,P
n9342,n498,P
n9437,n498,P
n9447,n498,P
n9570,n498,P
n9665,n498,P
n9717,n498,P
n10515,n498,P
n10591,n498,P
n10791,n498,P
n10802,n498,P
n10915,n498,P
n11122,n498,P
n11393,n498,P
n11463,n498,P
n11534,n498,P
n11627,n498,P
n11664,n498,P
n11822,n498,P
n11847,n498,P
n12032,n498,P
n12166,n498,P
n12232,n498,P
n12355,n498,P
n12535,n498,P
n12989,n498,P
n13010,n498,P
n13045,n498,P
n13114,n498,P
n13141,n498,P
n13316,n498,P
n13577,n498,P
n13639,n498,P
n13658,n498,P
n13693,n498,P
n13760,n498,P
n13853,n498,P
n13870,n498,P
n13953,n498,P
n13959,n498,P
n14289,n498,P
n14307,n498,P
n14330,n498,P
n14399,n498,P
n14463,n498,P
n8,n650,N
n46,n650,N
n91,n650,N
n126,n650,N
n278,n650,N
n389,n650,N
n451,n650,N
n490,n650,N
n543,n650,N
n682,n650,N
n884,n650,N
n948,n650,N
n1094,n650,N
n1122,n650,N
n1124,n650,N
n1329,n650,N
n1545,n650,N
n1739,n650,N
n1827,n650,N
n1900,n650,N
n1927,n650,N
n1951,n650,N
n2027,n650,N
n2126,n650,N
n2175,n650,N
n2223,n650,N
n2311,n650,N
n2407,n650,N
n2556,n650,N
n2559,n650,N
n2572,n650,N
n2672,n650,N
n2734,n650,N
n3090,n650,P
n3242,n650,N
n3340,n650,P
n3603,n650,N
n3854,n650,N
n3901,n650,N
n4125,n650,N
n4279,n650,N
n4305,n650,N
n4345,n650,N
n4437,n650,N
n4541,n650,N
n4604,n650,N
n4672,n650,N
n4858,n650,N
n4971,n650,N
n5479,n650,N
n5550,n650,N
n5586,n650,N
n5806,n650,N
n5851,n650,N
n5987,n650,N
n6012,n650,N
n6198,n650,N
n6275,n650,N
n6314,n650,N
n6682,n650,N
n6696,n650,N
n6786,n650,N
n6853,n650,N
n6952,n650,N
n6979,n650,N
n7071,n650,N
n7073,n650,N
n7132,n650,N
n7152,n650,N
n7246,n650,N
n7265,n650,N
n7382,n650,N
n7655,n650,N
n7771,n650,N
n7825,n650,N
n8068,n650,N
n8085,n650,N
n8124,n650,N
n8144,n650,N
n8215,n650,N
n8306,n650,N
n8471,n650,N
n8604,n650,N
n8909,n650,N
n9096,n650,N
n9342,n650,N
n9437,n650,N
n9447,n650,N
n9570,n650,N
n9665,n650,N
n9717,n650,N
n10515,n650,N
n10591,n650,N
n10791,n650,N
n10802,n650,N
n10915,n650,N
n11122,n650,N
n11393,n650,N
n11463,n650,N
n11534,n650,N
n11627,n650,N
n11664,n650,N
n11822,n650,N
n11847,n650,N
n12032,n650,N
n12166,n650,N
n12232,n650,N
n12355,n650,N
n12535,n650,N
n12989,n650,N
n13010,n650,N
n13045,n650,N
n13114,n650,N
n13141,n650,N
n13316,n650,N
n13577,n650,N
n13639,n650,N
n13658,n650,N
n13693,n650,N
n13760,n650,N
n13853,n650,N
n13870,n650,N
n13953,n650,N
n13959,n650,N
n14289,n650,N
n14307,n650,N
n14330,n650,N
n14399,n650,N
n14463,n650,N
n8,n656,P
n46,n656,P
n91,n656,P
n126,n656,P
n278,n656,P
n389,n656,P
n451,n656,P
n490,n656,P
n543,n656,P
n682,n656,P
n884,n656,P
n948,n656,P
n1094,n656,P
n1122,n656,P
n1124,n656,P
n1329,n656,P
n1545,n656,P
n1739,n656,P
n1827,n656,P
n1900,n656,P
n1927,n656,P
n1951,n656,P
n2027,n656,P
n2126,n656,P
n2175,n656,P
n2223,n656,P
n2311,n656,P
n2407,n656,P
n2556,n656,P
n2559,n656,P
n2572,n656,P
n2672,n656,P
n2734,n656,P
n3090,n656,P
n3242,n656,P
n3340,n656,I
n3603,n656,P
n3854,n656,P
n3901,n656,P
n4125,n656,P
n4279,n656,P
n4305,n656,P
n4345,n656,P
n4437,n656,P
n4541,n656,P
n4604,n656,P
n4672,n656,P
n4858,n656,P
n4971,n656,P
n5479,n656,P
n5550,n656,P
n5586,n656,P
n5806,n656,P
n5851,n656,P
n5987,n656,P
n6012,n656,P
n6198,n656,P
n6275,n656,P
n6314,n656,P
n6682,n656,P
n6696,n656,P
n6786,n656,P
n6853,n656,P
n6952,n656,P
n6979,n656,P
n7071,n656,P
n7073,n656,P
n7132,n656,P
n7152,n656,P
n7246,n656,P
n7265,n656,P
n7382,n656,P
n7655,n656,P
n7771,n656,P
n7825,n656,P
n8068,n656,P
n8085,n656,P
n8124,n656,P
n8144,n656,P
n8215,n656,P
n8306,n656,P
n8471,n656,P
n8604,n656,P
n8909,n656,P
n9096,n656,P
n9342,n656,P
n9437,n656,P
n9447,n656,P
n9570,n656,P
n9665,n656,P
n9717,n656,P
n10515,n656,P
n10591,n656,P
n10791,n656,P
n10802,n656,P
n10915,n656,P
n11122,n656,P
n11393,n656,P
n11463,n656,P
n11534,n656,P
n11627,n656,P
n11664,n656,P
n11822,n656,P
n11847,n656,P
n12032,n656,P
n12166,n656,P
n12232,n656,P
n12355,n656,P
n12535,n656,P
n12989,n656,P
n13010,n656,P
n13045,n656,P
n13114,n656,P
n13141,n656,P
n13316,n656,P
n13577,n656,P
n13639,n656,P
n13658,n656,P
n13693,n656,P
n13760,n656,P
n13853,n656,P
n13870,n656,P
n13953,n656,P
n13959,n656,P
n14289,n656,P
n14307,n656,P
n14330,n656,P
n14399,n656,P
n14463,n656,P
n8,n666,N
n46,n666,N
n91,n666,N
n126,n666,N
n278,n666,N
n389,n666,N
n451,n666,N
n490,n666,N
n543,n666,N
n682,n666,N
n884,n666,N
n948,n666,N
n1094,n666,N
n1122,n666,N
n1124,n666,N
n1329,n666,N
n1545,n666,N
n1739,n666,N
n1827,n666,N
n1900,n666,N
n1927,n666,N
n1951,n666,N
n2027,n666,N
n2126,n666,N
n2175,n666,N
n2223,n666,N
n2311,n666,N
n2407,n666,N
n2556,n666,N
n2559,n666,N
n2572,n666,N
n2672,n666,N
n2734,n666,N
n3090,n666,N
n3242,n666,N
n3340,n666,P
n3603,n666,N
n3854,n666,N
n3901,n666,N
n4125,n666,N
n4279,n666,N
n4305,n666,N
n4345,n666,N
n4437,n666,N
n4541,n666,N
n4604,n666,N
n4672,n666,N
n4858,n666,N
n4971,n666,N
n5479,n666,N
n5550,n666,N
n5586,n666,N
n5806,n666,N
n5851,n666,N
n5987,n666,N
n6012,n666,N
n6198,n666,N
n6275,n666,P
n6314,n666,N
n6682,n666,N
n6696,n666,N
n6786,n666,N
n6853,n666,N
n6952,n666,N
n6979,n666,N
n7071,n666,N
n7073,n666,N
n7132,n666,N
n7152,n666,N
n7246,n666,N
n7265,n666,N
n7382,n666,N
n7655,n666,N
n7771,n666,N
n7825,n666,N
n8068,n666,N
n8085,n666,N
n8124,n666,N
n8144,n666,N
n8215,n666,N
n8306,n666,N
n8471,n666,N
n8604,n666,N
n8909,n666,N
n9096,n666,N
n9342,n666,N
n9437,n666,N
n9447,n666,N
n9570,n666,N
n9665,n666,N
n9717,n666,N
n10515,n666,N
n10591,n666,N
n10791,n666,N
n10802,n666,N
n10915,n666,N
n11122,n666,N
n11393,n666,N
n11463,n666,N
n11534,n666,N
n11627,n666,N
n11664,n666,N
n11822,n666,N
n11847,n666,N
n12032,n666,N
n12166,n666,N
n12232,n666,N
n12355,n666,N
n12535,n666,N
n12989,n666,N
n13010,n666,N
n13045,n666,N
n13114,n666,N
n13141,n666,N
n13316,n666,N
n13577,n666,N
n13639,n666,N
n13658,n666,N
n13693,n666,N
n13760,n666,N
n13853,n666,N
n13870,n666,N
n13953,n666,N
n13959,n666,N
n14289,n666,N
n14307,n666,N
n14330,n666,N
n14399,n666,N
n14463,n666,N
n8,n674,P
n46,n674,P
n91,n674,P
n126,n674,P
n278,n674,P
n389,n674,P
n451,n674,P
n490,n674,P
n543,n674,P
n682,n674,P
n884,n674,P
n948,n674,P
n1094,n674,P
n1122,n674,P
n1124,n674,P
n1329,n674,P
n1545,n674,P
n1739,n674,P
n1827,n674,P
n1900,n674,P
n1927,n674,P
n1951,n674,P
n2027,n674,P
n2126,n674,P
n2175,n674,P
n2223,n674,P
n2311,n674,P
n2407,n674,P
n2556,n674,P
n2559,n674,P
n2572,n674,P
n2672,n674,P
n2734,n674,P
n3090,n674,P
n3242,n674,P
n3340,n674,I
n3603,n674,P
n3854,n674,P
n3901,n674,P
n4125,n674,P
n4279,n674,P
n4305,n674,P
n4345,n674,P
n4437,n674,P
n4541,n674,P
n4604,n674,P
n4672,n674,P
n4858,n674,P
n4971,n674,P
n5479,n674,P
n5550,n674,P
n5586,n674,P
n5806,n674,P
n5851,n674,P
n5987,n674,P
n6012,n674,P
n6198,n674,P
n6275,n674,P
n6314,n674,P
n6682,n674,P
n6696,n674,P
n6786,n674,P
n6853,n674,P
n6952,n674,P
n6979,n674,P
n7071,n674,P
n7073,n674,P
n7132,n674,P
n7152,n674,P
n7246,n674,P
n7265,n674,P
n7382,n674,P
n7655,n674,P
n7771,n674,P
n7825,n674,P
n8068,n674,P
n8085,n674,P
n8124,n674,P
n8144,n674,P
n8215,n674,P
n8306,n674,P
n8471,n674,P
n8604,n674,P
n8909,n674,P
n9096,n674,P
n9342,n674,P
n9437,n674,P
n9447,n674,P
n9570,n674,P
n9665,n674,P
n9717,n674,P
n10515,n674,P
n10591,n674,P
n10791,n674,P
n10802,n674,P
n10915,n674,P
n11122,n674,P
n11393,n674,P
n11463,n674,P
n11534,n674,P
n11627,n674,P
n11664,n674,P
n11822,n674,P
n11847,n674,P
n12032,n674,P
n12166,n674,P
n12232,n674,P
n12355,n674,P
n12535,n674,P
n12989,n674,P
n13010,n674,P
n13045,n674,P
n13114,n674,P
n13141,n674,P
n13316,n674,P
n13577,n674,P
n13639,n674,P
n13658,n674,P
n13693,n674,P
n13760,n674,P
n13853,n674,P
n13870,n674,P
n13953,n674,P
n13959,n674,P
n14289,n674,P
n14307,n674,P
n14330,n674,P
n14399,n674,P
n14463,n674,P
n8,n702,P
n46,n702,P
n91,n702,P
n126,n702,P
n278,n702,P
n389,n702,P
n451,n702,P
n490,n702,P
n543,n702,P
n682,n702,P
n884,n702,P
n948,n702,P
n1094,n702,P
n1122,n702,P
n1124,n702,P
n1329,n702,P
n1545,n702,P
n1739,n702,P
n1827,n702,P
n1900,n702,P
n1927,n702,P
n1951,n702,P
n2027,n702,P
