po,pi,rel
n484,n211,B
n518,n211,B
n534,n211,B
n542,n211,B
n547,n211,B
n568,n211,B
n627,n211,B
n635,n211,B
n672,n211,B
n44,n216,B
n87,n216,B
n105,n216,B
n123,n216,B
n148,n216,B
n163,n216,B
n191,n216,B
n196,n216,I
n226,n216,B
n240,n216,B
n254,n216,B
n260,n216,B
n283,n216,B
n291,n216,B
n299,n216,B
n442,n216,B
n449,n216,I
n484,n216,B
n518,n216,B
n534,n216,B
n542,n216,B
n547,n216,B
n568,n216,B
n627,n216,B
n635,n216,B
n672,n216,B
n44,n223,I
n87,n223,I
n105,n223,I
n123,n223,B
n148,n223,I
n163,n223,I
n191,n223,I
n196,n223,I
n226,n223,I
n240,n223,I
n254,n223,I
n260,n223,I
n283,n223,I
n291,n223,I
n299,n223,I
n442,n223,I
n449,n223,I
n484,n223,I
n518,n223,B
n534,n223,I
n542,n223,I
n547,n223,I
n568,n223,I
n627,n223,I
n635,n223,I
n672,n223,I
n44,n243,B
n87,n243,B
n105,n243,I
n123,n243,B
n148,n243,I
n163,n243,B
n191,n243,B
n196,n243,I
n226,n243,I
n240,n243,B
n254,n243,B
n260,n243,I
n283,n243,B
n291,n243,B
n299,n243,I
n442,n243,B
n449,n243,I
n484,n243,B
n518,n243,B
n534,n243,I
n542,n243,B
n547,n243,I
n568,n243,I
n627,n243,B
n635,n243,B
n672,n243,B
n44,n264,B
n87,n264,B
n105,n264,B
n123,n264,B
n148,n264,B
n163,n264,B
n191,n264,B
n196,n264,I
n226,n264,I
n240,n264,B
n254,n264,B
n260,n264,B
n283,n264,B
n291,n264,B
n299,n264,B
n442,n264,B
n449,n264,I
n484,n264,B
n518,n264,B
n534,n264,B
n542,n264,B
n547,n264,B
n568,n264,I
n627,n264,B
n635,n264,B
n672,n264,B
n44,n266,B
n87,n266,B
n105,n266,B
n123,n266,B
n148,n266,B
n163,n266,B
n191,n266,B
n196,n266,B
n226,n266,B
n240,n266,B
n254,n266,B
n260,n266,B
n283,n266,B
n291,n266,B
n299,n266,B
n442,n266,B
n449,n266,B
n484,n266,B
n518,n266,B
n534,n266,B
n542,n266,B
n547,n266,B
n568,n266,B
n627,n266,B
n635,n266,B
n672,n266,B
n44,n280,B
n87,n280,B
n105,n280,B
n123,n280,B
n148,n280,B
n163,n280,B
n191,n280,B
n196,n280,B
n226,n280,B
n240,n280,B
n254,n280,B
n260,n280,B
n283,n280,B
n291,n280,B
n299,n280,B
n442,n280,B
n449,n280,B
n484,n280,B
n518,n280,B
n534,n280,B
n542,n280,B
n547,n280,B
n568,n280,B
n627,n280,B
n635,n280,B
n672,n280,B
n44,n282,B
n87,n282,B
n105,n282,I
n123,n282,B
n148,n282,I
n163,n282,B
n191,n282,B
n196,n282,I
n226,n282,I
n240,n282,B
n254,n282,B
n260,n282,B
n283,n282,B
n291,n282,B
n299,n282,I
n442,n282,B
n449,n282,I
n484,n282,B
n518,n282,B
n534,n282,B
n542,n282,B
n547,n282,I
n568,n282,I
n627,n282,B
n635,n282,B
n672,n282,B
n44,n287,B
n87,n287,B
n105,n287,B
n123,n287,B
n148,n287,B
n163,n287,B
n191,n287,B
n196,n287,B
n226,n287,B
n240,n287,B
n254,n287,B
n260,n287,B
n283,n287,B
n291,n287,B
n299,n287,B
n442,n287,B
n449,n287,B
n484,n287,B
n518,n287,B
n534,n287,B
n542,n287,B
n547,n287,B
n568,n287,B
n627,n287,B
n635,n287,B
n672,n287,B
n44,n290,I
n87,n290,I
n105,n290,I
n123,n290,B
n148,n290,I
n163,n290,I
n191,n290,I
n196,n290,I
n226,n290,I
n240,n290,I
n254,n290,I
n260,n290,I
n283,n290,I
n291,n290,I
n299,n290,I
n442,n290,I
n449,n290,I
n484,n290,I
n518,n290,I
n534,n290,I
n542,n290,I
n547,n290,I
n568,n290,I
n627,n290,I
n635,n290,I
n672,n290,I
n44,n309,I
n87,n309,I
n105,n309,I
n123,n309,B
n148,n309,I
n163,n309,I
n191,n309,I
n196,n309,I
n226,n309,I
n240,n309,I
n254,n309,I
n260,n309,I
n283,n309,I
n291,n309,I
n299,n309,I
n442,n309,I
n449,n309,I
n484,n309,I
n518,n309,B
n534,n309,I
n542,n309,I
n547,n309,I
n568,n309,I
n627,n309,I
n635,n309,I
n672,n309,I
n44,n336,I
n87,n336,I
n105,n336,I
n123,n336,B
n148,n336,I
n163,n336,I
n191,n336,I
n196,n336,I
n226,n336,I
n240,n336,I
n254,n336,B
n260,n336,I
n283,n336,I
n291,n336,I
n299,n336,I
n442,n336,I
n449,n336,I
n484,n336,B
n518,n336,B
n534,n336,I
n542,n336,I
n547,n336,I
n568,n336,I
n627,n336,I
n635,n336,I
n672,n336,I
n44,n346,B
n87,n346,I
n105,n346,I
n123,n346,B
n148,n346,I
n163,n346,B
n191,n346,B
n196,n346,I
n226,n346,I
n240,n346,B
n254,n346,B
n260,n346,I
n283,n346,B
n291,n346,I
n299,n346,I
n442,n346,B
n449,n346,I
n484,n346,B
n518,n346,B
n534,n346,I
n542,n346,B
n547,n346,I
n568,n346,I
n627,n346,B
n635,n346,B
n672,n346,B
n44,n349,B
n87,n349,B
n105,n349,B
n123,n349,B
n148,n349,B
n163,n349,B
n191,n349,B
n196,n349,B
n226,n349,B
n240,n349,B
n254,n349,B
n260,n349,B
n283,n349,B
n291,n349,B
n299,n349,B
n442,n349,B
n449,n349,B
n484,n349,B
n518,n349,B
n534,n349,B
n542,n349,B
n547,n349,B
n568,n349,B
n627,n349,B
n635,n349,B
n672,n349,B
n44,n360,I
n87,n360,I
n105,n360,I
n123,n360,B
n148,n360,I
n163,n360,I
n191,n360,B
n196,n360,I
n226,n360,I
n240,n360,B
n254,n360,B
n260,n360,I
n283,n360,I
n291,n360,I
n299,n360,I
n442,n360,I
n449,n360,I
n484,n360,B
n518,n360,B
n534,n360,I
n542,n360,B
n547,n360,I
n568,n360,I
n627,n360,I
n635,n360,B
n672,n360,I
n44,n368,B
n87,n368,B
n105,n368,B
n123,n368,B
n148,n368,B
n163,n368,B
n191,n368,B
n196,n368,B
n226,n368,B
n240,n368,B
n254,n368,B
n260,n368,B
n283,n368,B
n291,n368,B
n299,n368,B
n442,n368,B
n449,n368,B
n484,n368,B
n518,n368,B
n534,n368,B
n542,n368,B
n547,n368,B
n568,n368,B
n627,n368,B
n635,n368,B
n672,n368,B
n44,n369,I
n87,n369,I
n105,n369,I
n123,n369,B
n148,n369,I
n163,n369,I
n191,n369,I
n196,n369,I
n226,n369,I
n240,n369,I
n254,n369,B
n260,n369,I
n283,n369,I
n291,n369,I
n299,n369,I
n442,n369,I
n449,n369,I
n484,n369,B
n518,n369,B
n534,n369,I
n542,n369,I
n547,n369,I
n568,n369,I
n627,n369,I
n635,n369,B
n672,n369,I
n44,n377,B
n87,n377,B
n105,n377,B
n123,n377,B
n148,n377,I
n163,n377,B
n191,n377,B
n196,n377,I
n226,n377,I
n240,n377,B
n254,n377,B
n260,n377,B
n283,n377,B
n291,n377,B
n299,n377,B
n442,n377,B
n449,n377,I
n484,n377,B
n518,n377,B
n534,n377,B
n542,n377,B
n547,n377,B
n568,n377,I
n627,n377,B
n635,n377,B
n672,n377,B
n44,n388,I
n87,n388,I
n105,n388,I
n123,n388,B
n148,n388,I
n163,n388,I
n191,n388,B
n196,n388,I
n226,n388,I
n240,n388,B
n254,n388,B
n260,n388,I
n283,n388,I
n291,n388,I
n299,n388,I
n442,n388,I
n449,n388,I
n484,n388,B
n518,n388,B
n534,n388,I
n542,n388,B
n547,n388,I
n568,n388,I
n627,n388,I
n635,n388,B
n672,n388,I
n44,n394,I
n87,n394,I
n105,n394,I
n123,n394,B
n148,n394,I
n163,n394,I
n191,n394,B
n196,n394,I
n226,n394,I
n240,n394,B
n254,n394,B
n260,n394,I
n283,n394,I
n291,n394,I
n299,n394,I
n442,n394,I
n449,n394,I
n484,n394,B
n518,n394,B
n534,n394,I
n542,n394,B
n547,n394,I
n568,n394,I
n627,n394,B
n635,n394,B
n672,n394,I
n44,n409,B
n87,n409,B
n105,n409,B
n123,n409,B
n148,n409,B
n163,n409,B
n191,n409,B
n196,n409,I
n226,n409,B
n240,n409,B
n254,n409,B
n260,n409,B
n283,n409,B
n291,n409,B
n299,n409,B
n442,n409,B
n449,n409,I
n484,n409,B
n518,n409,B
n534,n409,B
n542,n409,B
n547,n409,B
n568,n409,B
n627,n409,B
n635,n409,B
n672,n409,B
n44,n428,B
n87,n428,B
n105,n428,B
n123,n428,B
n148,n428,B
n163,n428,B
n191,n428,B
n196,n428,B
n226,n428,B
n240,n428,B
n254,n428,B
n260,n428,B
n283,n428,B
n291,n428,B
n299,n428,B
n442,n428,B
n449,n428,I
n484,n428,B
n518,n428,B
n534,n428,B
n542,n428,B
n547,n428,B
n568,n428,B
n627,n428,B
n635,n428,B
n672,n428,B
n44,n435,B
n87,n435,B
n105,n435,B
n123,n435,B
n148,n435,B
n163,n435,B
n191,n435,B
n196,n435,I
n226,n435,B
n240,n435,B
n254,n435,B
n260,n435,B
n283,n435,B
n291,n435,B
n299,n435,B
n442,n435,B
n449,n435,I
n484,n435,B
n518,n435,B
n534,n435,B
n542,n435,B
n547,n435,B
n568,n435,B
n627,n435,B
n635,n435,B
n672,n435,B
n44,n447,I
n87,n447,I
n105,n447,I
n123,n447,B
n148,n447,I
n163,n447,I
n191,n447,B
n196,n447,I
n226,n447,I
n240,n447,B
n254,n447,B
n260,n447,I
n283,n447,I
n291,n447,I
n299,n447,I
n442,n447,I
n449,n447,I
n484,n447,B
n518,n447,B
n534,n447,I
n542,n447,B
n547,n447,I
n568,n447,I
n627,n447,B
n635,n447,B
n672,n447,B
n44,n454,B
n87,n454,B
n105,n454,B
n123,n454,B
n148,n454,B
n163,n454,B
n191,n454,B
n196,n454,B
n226,n454,B
n240,n454,B
n254,n454,B
n260,n454,B
n283,n454,B
n291,n454,B
n299,n454,B
n442,n454,B
n449,n454,I
n484,n454,B
n518,n454,B
n534,n454,B
n542,n454,B
n547,n454,B
n568,n454,B
n627,n454,B
n635,n454,B
n672,n454,B
n44,n457,B
n87,n457,B
n105,n457,B
n123,n457,B
n148,n457,B
n163,n457,B
n191,n457,B
n196,n457,I
n226,n457,B
n240,n457,B
n254,n457,B
n260,n457,B
n283,n457,B
n291,n457,B
n299,n457,B
n442,n457,B
n449,n457,I
n484,n457,B
n518,n457,B
n534,n457,B
n542,n457,B
n547,n457,B
n568,n457,B
n627,n457,B
n635,n457,B
n672,n457,B
n44,n468,B
n87,n468,B
n105,n468,B
n123,n468,B
n148,n468,B
n163,n468,B
n191,n468,B
n196,n468,I
n226,n468,I
n240,n468,B
n254,n468,B
n260,n468,B
n283,n468,B
n291,n468,B
n299,n468,B
n442,n468,B
n449,n468,I
n484,n468,B
n518,n468,B
n534,n468,B
n542,n468,B
n547,n468,B
n568,n468,B
n627,n468,B
n635,n468,B
n672,n468,B
n44,n471,B
n87,n471,I
n105,n471,I
n123,n471,B
n148,n471,I
n163,n471,I
n191,n471,B
n196,n471,I
n226,n471,I
n240,n471,B
n254,n471,B
n260,n471,I
n283,n471,B
n291,n471,I
n299,n471,I
n442,n471,B
n449,n471,I
n484,n471,B
n518,n471,B
n534,n471,I
n542,n471,B
n547,n471,I
n568,n471,I
n627,n471,B
n635,n471,B
n672,n471,B
n44,n481,I
n87,n481,I
n105,n481,I
n123,n481,I
n148,n481,I
n163,n481,I
n191,n481,I
n196,n481,I
n226,n481,I
n240,n481,I
n254,n481,I
n260,n481,I
n283,n481,I
n291,n481,I
n299,n481,I
n442,n481,I
n449,n481,I
n484,n481,I
n518,n481,I
n534,n481,I
n542,n481,I
n547,n481,I
n568,n481,I
n627,n481,I
n635,n481,I
n672,n481,I
n44,n494,I
n87,n494,I
n105,n494,I
n123,n494,B
n148,n494,I
n163,n494,I
n191,n494,I
n196,n494,I
n226,n494,I
n240,n494,I
n254,n494,B
n260,n494,I
n283,n494,I
n291,n494,I
n299,n494,I
n442,n494,I
n449,n494,I
n484,n494,I
n518,n494,B
n534,n494,I
n542,n494,I
n547,n494,I
n568,n494,I
n627,n494,I
n635,n494,I
n672,n494,I
n44,n500,B
n87,n500,B
n105,n500,I
n123,n500,B
n148,n500,I
n163,n500,B
n191,n500,B
n196,n500,I
n226,n500,I
n240,n500,B
n254,n500,B
n260,n500,I
n283,n500,B
n291,n500,B
n299,n500,I
n442,n500,B
n449,n500,I
n484,n500,B
n518,n500,B
n534,n500,I
n542,n500,B
n547,n500,I
n568,n500,I
n627,n500,B
n635,n500,B
n672,n500,B
n44,n507,B
n87,n507,B
n105,n507,B
n123,n507,B
n148,n507,B
n163,n507,B
n191,n507,B
n196,n507,I
n226,n507,I
n240,n507,B
n254,n507,B
n260,n507,B
n283,n507,B
n291,n507,B
n299,n507,B
n442,n507,B
n449,n507,I
n484,n507,B
n518,n507,B
n534,n507,B
n542,n507,B
n547,n507,B
n568,n507,B
n627,n507,B
n635,n507,B
n672,n507,B
n44,n511,B
n87,n511,B
n105,n511,B
n123,n511,B
n148,n511,B
n163,n511,B
n191,n511,B
n196,n511,B
n226,n511,B
n240,n511,B
n254,n511,B
n260,n511,B
n283,n511,B
n291,n511,B
n299,n511,B
n442,n511,B
n449,n511,B
n484,n511,B
n518,n511,B
n534,n511,B
n542,n511,B
n547,n511,B
n568,n511,B
n627,n511,B
n635,n511,B
n672,n511,B
n44,n519,B
n87,n519,B
n105,n519,B
n123,n519,B
n148,n519,I
n163,n519,B
n191,n519,B
n196,n519,I
n226,n519,I
n240,n519,B
n254,n519,B
n260,n519,B
n283,n519,B
n291,n519,B
n299,n519,B
n442,n519,B
n449,n519,I
n484,n519,B
n518,n519,B
n534,n519,B
n542,n519,B
n547,n519,I
n568,n519,I
n627,n519,B
n635,n519,B
n672,n519,B
n44,n525,B
n87,n525,B
n105,n525,B
n123,n525,B
n148,n525,B
n163,n525,B
n191,n525,B
n196,n525,B
n226,n525,B
n240,n525,B
n254,n525,B
n260,n525,B
n283,n525,B
n291,n525,B
n299,n525,B
n442,n525,B
n449,n525,I
n484,n525,B
n518,n525,B
n534,n525,B
n542,n525,B
n547,n525,B
n568,n525,B
n627,n525,B
n635,n525,B
n672,n525,B
n44,n557,B
n87,n557,B
n105,n557,I
n123,n557,B
n148,n557,I
n163,n557,B
n191,n557,B
n196,n557,I
n226,n557,I
n240,n557,B
n254,n557,B
n260,n557,I
n283,n557,B
n291,n557,I
n299,n557,I
n442,n557,B
n449,n557,I
n484,n557,B
n518,n557,B
n534,n557,I
n542,n557,B
n547,n557,I
n568,n557,I
n627,n557,B
n635,n557,B
n672,n557,B
n44,n561,B
n87,n561,I
n105,n561,I
n123,n561,B
n148,n561,I
n163,n561,B
n191,n561,B
n196,n561,I
n226,n561,I
n240,n561,B
n254,n561,B
n260,n561,I
n283,n561,B
n291,n561,I
n299,n561,I
n442,n561,B
n449,n561,I
n484,n561,B
n518,n561,B
n534,n561,I
n542,n561,B
n547,n561,I
n568,n561,I
n627,n561,B
n635,n561,B
n672,n561,B
n44,n569,I
n87,n569,I
n105,n569,I
n123,n569,B
n148,n569,I
n163,n569,I
n191,n569,I
n196,n569,I
n226,n569,I
n240,n569,I
n254,n569,B
n260,n569,I
n283,n569,I
n291,n569,I
n299,n569,I
n442,n569,I
n449,n569,I
n484,n569,B
n518,n569,B
n534,n569,I
n542,n569,I
n547,n569,I
n568,n569,I
n627,n569,I
n635,n569,I
n672,n569,I
n44,n571,B
n87,n571,B
n105,n571,I
n123,n571,B
n148,n571,I
n163,n571,B
n191,n571,B
n196,n571,I
n226,n571,I
n240,n571,B
n254,n571,B
n260,n571,B
n283,n571,B
n291,n571,B
n299,n571,I
n442,n571,B
n449,n571,I
n484,n571,B
n518,n571,B
n534,n571,I
n542,n571,B
n547,n571,I
n568,n571,I
n627,n571,B
n635,n571,B
n672,n571,B
n44,n575,I
n87,n575,I
n105,n575,I
n123,n575,B
n148,n575,I
n163,n575,I
n191,n575,I
n196,n575,I
n226,n575,I
n240,n575,I
n254,n575,B
n260,n575,I
n283,n575,I
n291,n575,I
n299,n575,I
n442,n575,I
n449,n575,I
n484,n575,B
n518,n575,B
n534,n575,I
n542,n575,B
n547,n575,I
n568,n575,I
n627,n575,I
n635,n575,B
n672,n575,I
n44,n581,I
n87,n581,I
n105,n581,I
n123,n581,B
n148,n581,I
n163,n581,I
