po,pi,rel
n3806,n422,B
n37,n493,B
n84,n493,I
n132,n493,I
n850,n493,B
n872,n493,B
n1157,n493,B
n1229,n493,B
n1398,n493,I
n1540,n493,I
n1889,n493,B
n2385,n493,B
n2490,n493,B
n2622,n493,I
n2864,n493,I
n3209,n493,B
n3452,n493,B
n3806,n493,B
n37,n504,B
n84,n504,B
n132,n504,I
n850,n504,B
n872,n504,B
n1157,n504,B
n1229,n504,B
n1398,n504,B
n1540,n504,I
n1889,n504,B
n2385,n504,B
n2490,n504,B
n2622,n504,B
n2864,n504,B
n3209,n504,B
n3452,n504,B
n3806,n504,B
n37,n523,B
n84,n523,B
n132,n523,I
n850,n523,B
n872,n523,B
n1157,n523,B
n1229,n523,B
n1398,n523,B
n1540,n523,I
n1889,n523,B
n2385,n523,B
n2490,n523,B
n2622,n523,B
n2864,n523,B
n3209,n523,B
n3452,n523,B
n3806,n523,B
n37,n530,I
n84,n530,I
n132,n530,I
n850,n530,I
n872,n530,I
n1157,n530,I
n1229,n530,I
n1398,n530,I
n1540,n530,I
n1889,n530,I
n2385,n530,I
n2490,n530,I
n2622,n530,I
n2864,n530,I
n3209,n530,I
n3452,n530,I
n3806,n530,I
n37,n642,B
n84,n642,I
n132,n642,I
n850,n642,B
n872,n642,B
n1157,n642,B
n1229,n642,B
n1398,n642,I
n1540,n642,I
n1889,n642,B
n2385,n642,B
n2490,n642,B
n2622,n642,I
n2864,n642,I
n3209,n642,B
n3452,n642,I
n3806,n642,B
n37,n670,B
n84,n670,I
n132,n670,I
n850,n670,B
n872,n670,B
n1157,n670,B
n1229,n670,B
n1398,n670,B
n1540,n670,I
n1889,n670,B
n2385,n670,B
n2490,n670,B
n2622,n670,I
n2864,n670,I
n3209,n670,B
n3452,n670,B
n3806,n670,B
n37,n705,B
n84,n705,I
n132,n705,I
n850,n705,B
n872,n705,B
n1157,n705,B
n1229,n705,B
n1398,n705,I
n1540,n705,I
n1889,n705,B
n2385,n705,B
n2490,n705,B
n2622,n705,I
n2864,n705,I
n3209,n705,B
n3452,n705,B
n3806,n705,B
n37,n722,B
n84,n722,I
n132,n722,I
n850,n722,B
n872,n722,B
n1157,n722,B
n1229,n722,B
n1398,n722,I
n1540,n722,I
n1889,n722,B
n2385,n722,B
n2490,n722,B
n2622,n722,I
n2864,n722,I
n3209,n722,B
n3452,n722,I
n3806,n722,B
n37,n770,B
n84,n770,B
n132,n770,B
n850,n770,B
n872,n770,B
n1157,n770,B
n1229,n770,B
n1398,n770,B
n1540,n770,I
n1889,n770,B
n2385,n770,B
n2490,n770,B
n2622,n770,B
n2864,n770,B
n3209,n770,B
n3452,n770,B
n3806,n770,B
n37,n772,B
n84,n772,I
n132,n772,I
n850,n772,B
n872,n772,B
n1157,n772,B
n1229,n772,I
n1398,n772,I
n1540,n772,I
n1889,n772,B
n2385,n772,B
n2490,n772,B
n2622,n772,I
n2864,n772,I
n3209,n772,B
n3452,n772,I
n3806,n772,B
n37,n794,B
n84,n794,B
n132,n794,I
n850,n794,B
n872,n794,B
n1157,n794,B
n1229,n794,B
n1398,n794,B
n1540,n794,I
n1889,n794,B
n2385,n794,B
n2490,n794,B
n2622,n794,I
n2864,n794,B
n3209,n794,B
n3452,n794,B
n3806,n794,B
n37,n824,B
n84,n824,B
n132,n824,I
n850,n824,B
n872,n824,B
n1157,n824,B
n1229,n824,B
n1398,n824,B
n1540,n824,I
n1889,n824,B
n2385,n824,B
n2490,n824,B
n2622,n824,I
n2864,n824,B
n3209,n824,B
n3452,n824,B
n3806,n824,B
n37,n829,B
n84,n829,B
n132,n829,I
n850,n829,B
n872,n829,B
n1157,n829,B
n1229,n829,B
n1398,n829,B
n1540,n829,I
n1889,n829,B
n2385,n829,B
n2490,n829,B
n2622,n829,I
n2864,n829,B
n3209,n829,B
n3452,n829,B
n3806,n829,B
n37,n835,B
n84,n835,I
n132,n835,I
n850,n835,B
n872,n835,B
n1157,n835,B
n1229,n835,B
n1398,n835,I
n1540,n835,I
n1889,n835,B
n2385,n835,B
n2490,n835,B
n2622,n835,I
n2864,n835,I
n3209,n835,B
n3452,n835,I
n3806,n835,B
n37,n866,B
n84,n866,B
n132,n866,I
n850,n866,B
n872,n866,B
n1157,n866,B
n1229,n866,B
n1398,n866,B
n1540,n866,I
n1889,n866,B
n2385,n866,B
n2490,n866,B
n2622,n866,B
n2864,n866,B
n3209,n866,B
n3452,n866,B
n3806,n866,B
n37,n873,B
n84,n873,I
n132,n873,I
n850,n873,B
n872,n873,B
n1157,n873,B
n1229,n873,B
n1398,n873,I
n1540,n873,I
n1889,n873,B
n2385,n873,B
n2490,n873,B
n2622,n873,I
n2864,n873,I
n3209,n873,B
n3452,n873,B
n3806,n873,B
n37,n891,B
n84,n891,B
n132,n891,B
n850,n891,B
n872,n891,B
n1157,n891,B
n1229,n891,B
n1398,n891,B
n1540,n891,B
n1889,n891,B
n2385,n891,B
n2490,n891,B
n2622,n891,B
n2864,n891,B
n3209,n891,B
n3452,n891,B
n3806,n891,B
n37,n927,B
n84,n927,I
n132,n927,I
n850,n927,B
n872,n927,B
n1157,n927,B
n1229,n927,B
n1398,n927,B
n1540,n927,I
n1889,n927,B
n2385,n927,B
n2490,n927,B
n2622,n927,I
n2864,n927,I
n3209,n927,B
n3452,n927,B
n3806,n927,B
n37,n928,B
n84,n928,I
n132,n928,I
n850,n928,B
n872,n928,B
n1157,n928,B
n1229,n928,B
n1398,n928,I
n1540,n928,I
n1889,n928,B
n2385,n928,B
n2490,n928,B
n2622,n928,I
n2864,n928,I
n3209,n928,B
n3452,n928,B
n3806,n928,B
n37,n935,B
n84,n935,B
n132,n935,B
n850,n935,B
n872,n935,B
n1157,n935,B
n1229,n935,B
n1398,n935,B
n1540,n935,I
n1889,n935,B
n2385,n935,B
n2490,n935,B
n2622,n935,B
n2864,n935,B
n3209,n935,B
n3452,n935,B
n3806,n935,B
n37,n940,B
n84,n940,I
n132,n940,I
n850,n940,B
n872,n940,B
n1157,n940,B
n1229,n940,I
n1398,n940,I
n1540,n940,I
n1889,n940,B
n2385,n940,B
n2490,n940,B
n2622,n940,I
n2864,n940,I
n3209,n940,B
n3452,n940,I
n3806,n940,B
n37,n944,B
n84,n944,I
n132,n944,I
n850,n944,B
n872,n944,B
n1157,n944,B
n1229,n944,B
n1398,n944,I
n1540,n944,I
n1889,n944,B
n2385,n944,B
n2490,n944,B
n2622,n944,I
n2864,n944,I
n3209,n944,B
n3452,n944,B
n3806,n944,B
n37,n955,B
n84,n955,B
n132,n955,I
n850,n955,B
n872,n955,B
n1157,n955,B
n1229,n955,B
n1398,n955,B
n1540,n955,I
n1889,n955,B
n2385,n955,B
n2490,n955,B
n2622,n955,I
n2864,n955,B
n3209,n955,B
n3452,n955,B
n3806,n955,B
n37,n1066,B
n84,n1066,B
n132,n1066,I
n850,n1066,B
n872,n1066,B
n1157,n1066,B
n1229,n1066,B
n1398,n1066,B
n1540,n1066,I
n1889,n1066,B
n2385,n1066,B
n2490,n1066,B
n2622,n1066,I
n2864,n1066,B
n3209,n1066,B
n3452,n1066,B
n3806,n1066,B
n37,n1103,B
n84,n1103,B
n132,n1103,B
n850,n1103,B
n872,n1103,B
n1157,n1103,B
n1229,n1103,B
n1398,n1103,B
n1540,n1103,B
n1889,n1103,B
n2385,n1103,B
n2490,n1103,B
n2622,n1103,B
n2864,n1103,B
n3209,n1103,B
n3452,n1103,B
n3806,n1103,B
n37,n1140,B
n84,n1140,B
n132,n1140,I
n850,n1140,B
n872,n1140,B
n1157,n1140,B
n1229,n1140,B
n1398,n1140,B
n1540,n1140,I
n1889,n1140,B
n2385,n1140,B
n2490,n1140,B
n2622,n1140,B
n2864,n1140,B
n3209,n1140,B
n3452,n1140,B
n3806,n1140,B
n37,n1156,B
n84,n1156,I
n132,n1156,I
n850,n1156,B
n872,n1156,B
n1157,n1156,B
n1229,n1156,B
n1398,n1156,B
n1540,n1156,I
n1889,n1156,B
n2385,n1156,B
n2490,n1156,B
n2622,n1156,I
n2864,n1156,B
n3209,n1156,B
n3452,n1156,B
n3806,n1156,B
n37,n1202,B
n84,n1202,B
n132,n1202,B
n850,n1202,B
n872,n1202,B
n1157,n1202,B
n1229,n1202,B
n1398,n1202,B
n1540,n1202,I
n1889,n1202,B
n2385,n1202,B
n2490,n1202,B
n2622,n1202,B
n2864,n1202,B
n3209,n1202,B
n3452,n1202,B
n3806,n1202,B
n37,n1234,B
n84,n1234,B
n132,n1234,B
n850,n1234,B
n872,n1234,B
n1157,n1234,B
n1229,n1234,B
n1398,n1234,B
n1540,n1234,I
n1889,n1234,B
n2385,n1234,B
n2490,n1234,B
n2622,n1234,B
n2864,n1234,B
n3209,n1234,B
n3452,n1234,B
n3806,n1234,B
n37,n1240,B
n84,n1240,B
n132,n1240,B
n850,n1240,B
n872,n1240,B
n1157,n1240,B
n1229,n1240,B
n1398,n1240,B
n1540,n1240,I
n1889,n1240,B
n2385,n1240,B
n2490,n1240,B
n2622,n1240,B
n2864,n1240,B
n3209,n1240,B
n3452,n1240,B
n3806,n1240,B
n37,n1273,B
n84,n1273,B
n132,n1273,B
n850,n1273,B
n872,n1273,B
n1157,n1273,B
n1229,n1273,B
n1398,n1273,B
n1540,n1273,B
n1889,n1273,B
n2385,n1273,B
n2490,n1273,B
n2622,n1273,B
n2864,n1273,B
n3209,n1273,B
n3452,n1273,B
n3806,n1273,B
n37,n1280,B
n84,n1280,B
n132,n1280,B
n850,n1280,B
n872,n1280,B
n1157,n1280,B
n1229,n1280,B
n1398,n1280,B
n1540,n1280,I
n1889,n1280,B
n2385,n1280,B
n2490,n1280,B
n2622,n1280,B
n2864,n1280,B
n3209,n1280,B
n3452,n1280,B
n3806,n1280,B
n37,n1361,B
n84,n1361,I
n132,n1361,I
n850,n1361,B
n872,n1361,B
n1157,n1361,B
n1229,n1361,I
n1398,n1361,I
n1540,n1361,I
n1889,n1361,B
n2385,n1361,B
n2490,n1361,B
n2622,n1361,I
n2864,n1361,I
n3209,n1361,B
n3452,n1361,I
n3806,n1361,B
n37,n1367,B
n84,n1367,B
n132,n1367,I
n850,n1367,B
n872,n1367,B
n1157,n1367,B
n1229,n1367,B
n1398,n1367,B
n1540,n1367,I
n1889,n1367,B
n2385,n1367,B
n2490,n1367,B
n2622,n1367,I
n2864,n1367,B
n3209,n1367,B
n3452,n1367,B
n3806,n1367,B
n37,n1387,B
n84,n1387,I
n132,n1387,I
n850,n1387,B
n872,n1387,B
n1157,n1387,B
n1229,n1387,B
n1398,n1387,B
n1540,n1387,I
n1889,n1387,B
n2385,n1387,B
n2490,n1387,B
n2622,n1387,I
n2864,n1387,B
n3209,n1387,B
n3452,n1387,B
n3806,n1387,B
n37,n1404,B
n84,n1404,I
n132,n1404,I
n850,n1404,B
n872,n1404,B
n1157,n1404,B
n1229,n1404,B
n1398,n1404,B
n1540,n1404,I
n1889,n1404,B
n2385,n1404,B
n2490,n1404,B
n2622,n1404,I
n2864,n1404,I
n3209,n1404,B
n3452,n1404,B
n3806,n1404,B
n37,n1432,B
n84,n1432,B
n132,n1432,I
n850,n1432,B
n872,n1432,B
n1157,n1432,B
n1229,n1432,B
n1398,n1432,B
n1540,n1432,I
n1889,n1432,B
n2385,n1432,B
n2490,n1432,B
n2622,n1432,B
n2864,n1432,B
n3209,n1432,B
n3452,n1432,B
n3806,n1432,B
n37,n1507,B
n84,n1507,B
n132,n1507,B
n850,n1507,B
n872,n1507,B
n1157,n1507,B
n1229,n1507,B
n1398,n1507,B
n1540,n1507,B
n1889,n1507,B
n2385,n1507,B
n2490,n1507,B
n2622,n1507,B
n2864,n1507,B
n3209,n1507,B
n3452,n1507,B
n3806,n1507,B
n37,n1521,B
n84,n1521,I
n132,n1521,I
n850,n1521,B
n872,n1521,B
n1157,n1521,B
n1229,n1521,B
n1398,n1521,I
n1540,n1521,I
n1889,n1521,B
n2385,n1521,B
n2490,n1521,B
n2622,n1521,I
n2864,n1521,I
n3209,n1521,B
n3452,n1521,B
n3806,n1521,B
n37,n1541,B
n84,n1541,B
n132,n1541,B
n850,n1541,B
n872,n1541,B
n1157,n1541,B
n1229,n1541,B
n1398,n1541,B
n1540,n1541,I
n1889,n1541,B
n2385,n1541,B
n2490,n1541,B
n2622,n1541,B
n2864,n1541,B
n3209,n1541,B
n3452,n1541,B
n3806,n1541,B
n37,n1638,B
n84,n1638,I
n132,n1638,I
n850,n1638,B
n872,n1638,B
n1157,n1638,B
n1229,n1638,B
n1398,n1638,I
n1540,n1638,I
n1889,n1638,B
n2385,n1638,B
n2490,n1638,B
n2622,n1638,I
n2864,n1638,I
n3209,n1638,B
n3452,n1638,I
n3806,n1638,B
n37,n1646,I
n84,n1646,I
n132,n1646,I
n850,n1646,I
n872,n1646,I
n1157,n1646,I
n1229,n1646,I
n1398,n1646,I
n1540,n1646,I
n1889,n1646,I
n2385,n1646,I
n2490,n1646,I
n2622,n1646,I
n2864,n1646,I
n3209,n1646,I
n3452,n1646,I
n3806,n1646,I
n37,n1761,B
n84,n1761,I
n132,n1761,I
n850,n1761,B
n872,n1761,B
n1157,n1761,B
n1229,n1761,B
n1398,n1761,I
n1540,n1761,I
n1889,n1761,B
n2385,n1761,B
n2490,n1761,B
n2622,n1761,I
n2864,n1761,I
n3209,n1761,B
n3452,n1761,B
n3806,n1761,B
n37,n1775,B
n84,n1775,B
n132,n1775,B
n850,n1775,B
n872,n1775,B
n1157,n1775,B
n1229,n1775,B
n1398,n1775,B
n1540,n1775,B
n1889,n1775,B
n2385,n1775,B
n2490,n1775,B
n2622,n1775,B
n2864,n1775,B
n3209,n1775,B
n3452,n1775,B
n3806,n1775,B
n37,n1793,B
n84,n1793,I
n132,n1793,I
n850,n1793,B
n872,n1793,B
n1157,n1793,B
n1229,n1793,B
n1398,n1793,B
n1540,n1793,I
n1889,n1793,B
n2385,n1793,B
n2490,n1793,B
n2622,n1793,I
n2864,n1793,B
n3209,n1793,B
n3452,n1793,B
n3806,n1793,B
n37,n1808,B
n84,n1808,B
n132,n1808,B
n850,n1808,B
n872,n1808,B
n1157,n1808,B
n1229,n1808,B
n1398,n1808,B
n1540,n1808,B
n1889,n1808,B
n2385,n1808,B
n2490,n1808,B
n2622,n1808,B
n2864,n1808,B
n3209,n1808,B
n3452,n1808,B
n3806,n1808,B
n37,n1820,B
n84,n1820,B
n132,n1820,B
n850,n1820,B
n872,n1820,B
n1157,n1820,B
n1229,n1820,B
n1398,n1820,B
n1540,n1820,I
n1889,n1820,B
n2385,n1820,B
n2490,n1820,B
n2622,n1820,B
n2864,n1820,B
n3209,n1820,B
n3452,n1820,B
n3806,n1820,B
n37,n1861,B
n84,n1861,B
n132,n1861,I
n850,n1861,B
n872,n1861,B
n1157,n1861,B
n1229,n1861,B
n1398,n1861,B
n1540,n1861,I
n1889,n1861,B
n2385,n1861,B
n2490,n1861,B
n2622,n1861,B
n2864,n1861,B
n3209,n1861,B
n3452,n1861,B
n3806,n1861,B
n37,n1874,B
n84,n1874,I
n132,n1874,I
n850,n1874,B
n872,n1874,B
n1157,n1874,B
n1229,n1874,B
n1398,n1874,I
n1540,n1874,I
n1889,n1874,B
n2385,n1874,B
n2490,n1874,B
n2622,n1874,I
n2864,n1874,I
n3209,n1874,B
n3452,n1874,I
n3806,n1874,B
n37,n1938,B
n84,n1938,I
n132,n1938,I
n850,n1938,B
n872,n1938,B
n1157,n1938,B
n1229,n1938,B
n1398,n1938,I
n1540,n1938,I
n1889,n1938,B
n2385,n1938,B
n2490,n1938,B
n2622,n1938,I
n2864,n1938,I
n3209,n1938,B
n3452,n1938,B
n3806,n1938,B
n37,n2031,B
n84,n2031,B
n132,n2031,B
n850,n2031,B
n872,n2031,B
n1157,n2031,B
n1229,n2031,B
n1398,n2031,B
n1540,n2031,B
n1889,n2031,B
n2385,n2031,B
n2490,n2031,B
n2622,n2031,B
n2864,n2031,B
n3209,n2031,B
n3452,n2031,B
n3806,n2031,B
n37,n2050,I
n84,n2050,I
n132,n2050,I
n850,n2050,I
n872,n2050,I
n1157,n2050,I
n1229,n2050,I
n1398,n2050,I
n1540,n2050,I
n1889,n2050,I
n2385,n2050,I
n2490,n2050,I
n2622,n2050,I
n2864,n2050,I
n3209,n2050,I
n3452,n2050,I
n3806,n2050,I
n37,n2055,B
n84,n2055,I
n132,n2055,I
n850,n2055,B
n872,n2055,B
n1157,n2055,B
n1229,n2055,B
n1398,n2055,B
n1540,n2055,I
n1889,n2055,B
n2385,n2055,B
n2490,n2055,B
n2622,n2055,I
n2864,n2055,I
n3209,n2055,B
n3452,n2055,B
n3806,n2055,B
n37,n2073,B
n84,n2073,I
n132,n2073,I
n850,n2073,B
n872,n2073,B
n1157,n2073,B
n1229,n2073,B
n1398,n2073,B
n1540,n2073,I
n1889,n2073,B
n2385,n2073,B
n2490,n2073,B
n2622,n2073,I
n2864,n2073,B
n3209,n2073,B
n3452,n2073,B
n3806,n2073,B
n37,n2110,B
n84,n2110,B
n132,n2110,B
n850,n2110,B
n872,n2110,B
n1157,n2110,B
n1229,n2110,B
n1398,n2110,B
n1540,n2110,I
n1889,n2110,B
n2385,n2110,B
n2490,n2110,B
n2622,n2110,B
n2864,n2110,B
n3209,n2110,B
n3452,n2110,B
n3806,n2110,B
n37,n2112,B
n84,n2112,B
n132,n2112,B
n850,n2112,B
n872,n2112,B
n1157,n2112,B
n1229,n2112,B
n1398,n2112,B
n1540,n2112,B
n1889,n2112,B
n2385,n2112,B
n2490,n2112,B
n2622,n2112,B
n2864,n2112,B
n3209,n2112,B
n3452,n2112,B
n3806,n2112,B
n37,n2165,I
n84,n2165,I
n132,n2165,I
n850,n2165,I
n872,n2165,I
n1157,n2165,I
n1229,n2165,I
n1398,n2165,I
n1540,n2165,I
n1889,n2165,I
n2385,n2165,I
n2490,n2165,I
n2622,n2165,I
n2864,n2165,I
n3209,n2165,I
n3452,n2165,I
n3806,n2165,I
n37,n2195,B
n84,n2195,B
n132,n2195,B
n850,n2195,B
n872,n2195,B
n1157,n2195,B
n1229,n2195,B
n1398,n2195,B
n1540,n2195,B
n1889,n2195,B
n2385,n2195,B
n2490,n2195,B
n2622,n2195,B
n2864,n2195,B
n3209,n2195,B
n3452,n2195,B
n3806,n2195,B
n37,n2223,B
n84,n2223,I
n132,n2223,I
n850,n2223,B
n872,n2223,B
n1157,n2223,B
n1229,n2223,B
n1398,n2223,I
n1540,n2223,I
n1889,n2223,B
n2385,n2223,B
n2490,n2223,B
n2622,n2223,I
n2864,n2223,I
n3209,n2223,B
n3452,n2223,I
n3806,n2223,B
n37,n2252,B
n84,n2252,I
n132,n2252,I
n850,n2252,B
n872,n2252,B
n1157,n2252,B
n1229,n2252,B
n1398,n2252,I
n1540,n2252,I
n1889,n2252,B
n2385,n2252,B
n2490,n2252,B
n2622,n2252,I
n2864,n2252,I
n3209,n2252,B
n3452,n2252,B
n3806,n2252,B
n37,n2258,B
n84,n2258,B
n132,n2258,I
n850,n2258,B
n872,n2258,B
n1157,n2258,B
n1229,n2258,B
n1398,n2258,B
n1540,n2258,I
n1889,n2258,B
n2385,n2258,B
n2490,n2258,B
n2622,n2258,I
n2864,n2258,B
n3209,n2258,B
n3452,n2258,B
n3806,n2258,B
n37,n2313,I
n84,n2313,I
n132,n2313,I
n850,n2313,I
n872,n2313,I
n1157,n2313,I
n1229,n2313,I
n1398,n2313,I
n1540,n2313,I
n1889,n2313,I
n2385,n2313,I
n2490,n2313,I
n2622,n2313,I
n2864,n2313,I
n3209,n2313,I
n3452,n2313,I
n3806,n2313,I
n37,n2324,B
n84,n2324,B
n132,n2324,B
n850,n2324,B
n872,n2324,B
n1157,n2324,B
n1229,n2324,B
n1398,n2324,B
n1540,n2324,B
n1889,n2324,B
n2385,n2324,B
n2490,n2324,B
n2622,n2324,B
n2864,n2324,B
n3209,n2324,B
n3452,n2324,B
n3806,n2324,B
n37,n2371,B
n84,n2371,B
n132,n2371,I
n850,n2371,B
n872,n2371,B
n1157,n2371,B
n1229,n2371,B
n1398,n2371,B
n1540,n2371,I
n1889,n2371,B
n2385,n2371,B
n2490,n2371,B
n2622,n2371,I
n2864,n2371,B
n3209,n2371,B
n3452,n2371,B
n3806,n2371,B
n37,n2402,B
n84,n2402,B
n132,n2402,B
n850,n2402,B
n872,n2402,B
n1157,n2402,B
n1229,n2402,B
n1398,n2402,B
n1540,n2402,I
n1889,n2402,B
n2385,n2402,B
n2490,n2402,B
n2622,n2402,B
n2864,n2402,B
n3209,n2402,B
n3452,n2402,B
n3806,n2402,B
n37,n2463,B
n84,n2463,I
n132,n2463,I
n850,n2463,B
n872,n2463,B
n1157,n2463,B
n1229,n2463,B
n1398,n2463,B
n1540,n2463,I
n1889,n2463,B
n2385,n2463,B
n2490,n2463,B
n2622,n2463,I
n2864,n2463,I
n3209,n2463,B
n3452,n2463,B
n3806,n2463,B
n37,n2514,B
n84,n2514,B
n132,n2514,I
n850,n2514,B
n872,n2514,B
n1157,n2514,B
n1229,n2514,B
n1398,n2514,B
n1540,n2514,I
n1889,n2514,B
n2385,n2514,B
n2490,n2514,B
n2622,n2514,I
n2864,n2514,B
n3209,n2514,B
n3452,n2514,B
n3806,n2514,B
n37,n2523,B
n84,n2523,I
n132,n2523,I
n850,n2523,B
n872,n2523,B
n1157,n2523,B
n1229,n2523,B
n1398,n2523,B
n1540,n2523,I
n1889,n2523,B
n2385,n2523,B
n2490,n2523,B
n2622,n2523,I
n2864,n2523,B
n3209,n2523,B
n3452,n2523,B
n3806,n2523,B
n37,n2567,B
n84,n2567,I
n132,n2567,I
n850,n2567,B
n872,n2567,B
n1157,n2567,B
n1229,n2567,B
n1398,n2567,I
n1540,n2567,I
n1889,n2567,B
n2385,n2567,B
n2490,n2567,B
n2622,n2567,I
n2864,n2567,I
n3209,n2567,B
n3452,n2567,I
n3806,n2567,B
n37,n2572,B
n84,n2572,I
n132,n2572,I
n850,n2572,B
n872,n2572,B
n1157,n2572,B
n1229,n2572,B
n1398,n2572,B
n1540,n2572,I
n1889,n2572,B
n2385,n2572,B
n2490,n2572,B
n2622,n2572,I
n2864,n2572,B
n3209,n2572,B
n3452,n2572,B
n3806,n2572,B
n37,n2640,B
n84,n2640,B
n132,n2640,I
n850,n2640,B
n872,n2640,B
n1157,n2640,B
n1229,n2640,B
n1398,n2640,B
n1540,n2640,I
n1889,n2640,B
n2385,n2640,B
n2490,n2640,B
n2622,n2640,I
n2864,n2640,B
n3209,n2640,B
n3452,n2640,B
n3806,n2640,B
n37,n2664,B
n84,n2664,B
n132,n2664,B
n850,n2664,B
n872,n2664,B
n1157,n2664,B
n1229,n2664,B
n1398,n2664,B
n1540,n2664,B
n1889,n2664,B
n2385,n2664,B
n2490,n2664,B
n2622,n2664,B
n2864,n2664,B
n3209,n2664,B
n3452,n2664,B
n3806,n2664,B
n37,n2724,B
n84,n2724,I
n132,n2724,I
n850,n2724,B
n872,n2724,B
n1157,n2724,B
n1229,n2724,B
n1398,n2724,I
n1540,n2724,I
n1889,n2724,B
n2385,n2724,B
n2490,n2724,B
n2622,n2724,I
n2864,n2724,I
n3209,n2724,B
n3452,n2724,I
n3806,n2724,B
n37,n2727,B
n84,n2727,B
n132,n2727,B
n850,n2727,B
n872,n2727,B
n1157,n2727,B
n1229,n2727,B
n1398,n2727,B
n1540,n2727,B
n1889,n2727,B
n2385,n2727,B
n2490,n2727,B
n2622,n2727,B
n2864,n2727,B
n3209,n2727,B
n3452,n2727,B
n3806,n2727,B
n37,n2744,B
n84,n2744,B
n132,n2744,I
n850,n2744,B
n872,n2744,B
n1157,n2744,B
n1229,n2744,B
n1398,n2744,B
n1540,n2744,I
n1889,n2744,B
n2385,n2744,B
n2490,n2744,B
n2622,n2744,B
n2864,n2744,B
n3209,n2744,B
n3452,n2744,B
n3806,n2744,B
n37,n2757,B
n84,n2757,B
n132,n2757,B
n850,n2757,B
n872,n2757,B
n1157,n2757,B
n1229,n2757,B
n1398,n2757,B
