po,pi,rel
n174,n3,I
n184,n3,I
n188,n3,I
n196,n3,I
n200,n3,B
n202,n3,I
n210,n3,I
n215,n3,I
n217,n3,I
n230,n3,I
n231,n3,I
n238,n3,I
n248,n3,I
n252,n3,I
n257,n3,I
n259,n3,I
n266,n3,I
n278,n3,I
n280,n3,I
n301,n3,I
n305,n3,I
n313,n3,I
n318,n3,I
n323,n3,I
n325,n3,I
n331,n3,I
n334,n3,I
n340,n3,I
n344,n3,I
n345,n3,I
n349,n3,I
n352,n3,I
n368,n3,I
n375,n3,I
n377,n3,I
n378,n3,I
n380,n3,I
n386,n3,I
n392,n3,I
n393,n3,I
n395,n3,I
n408,n3,I
n410,n3,I
n424,n3,I
n426,n3,I
n428,n3,I
n440,n3,I
n443,n3,I
n454,n3,I
n456,n3,I
n460,n3,I
n466,n3,I
n474,n3,I
n475,n3,I
n481,n3,I
n487,n3,I
n511,n3,I
n519,n3,I
n521,n3,I
n524,n3,I
n529,n3,I
n547,n3,I
n551,n3,I
n572,n3,I
n575,n3,I
n587,n3,I
n618,n3,I
n622,n3,I
n628,n3,I
n629,n3,I
n640,n3,I
n643,n3,I
n645,n3,I
n647,n3,I
n667,n3,I
n669,n3,I
n681,n3,I
n693,n3,I
n706,n3,I
n707,n3,I
n709,n3,I
n712,n3,I
n716,n3,I
n725,n3,I
n728,n3,I
n730,n3,I
n731,n3,I
n732,n3,I
n740,n3,I
n741,n3,I
n743,n3,I
n748,n3,B
n753,n3,I
n762,n3,I
n770,n3,I
n772,n3,I
n786,n3,I
n789,n3,I
n792,n3,I
n804,n3,I
n813,n3,I
n814,n3,I
n815,n3,I
n819,n3,I
n838,n3,I
n841,n3,I
n846,n3,I
n856,n3,I
n862,n3,I
n871,n3,I
n894,n3,I
n907,n3,I
n922,n3,I
n924,n3,I
n925,n3,I
n942,n3,I
n944,n3,I
n946,n3,I
n949,n3,I
n0,n8,I
n5,n8,I
n6,n8,I
n27,n8,I
n35,n8,B
n55,n8,I
n56,n8,I
n59,n8,I
n60,n8,I
n61,n8,I
n65,n8,I
n73,n8,I
n86,n8,I
n93,n8,I
n104,n8,I
n118,n8,I
n126,n8,I
n129,n8,I
n138,n8,I
n154,n8,I
n157,n8,I
n174,n8,I
n184,n8,I
n188,n8,I
n196,n8,I
n200,n8,I
n202,n8,I
n210,n8,I
n215,n8,I
n217,n8,I
n230,n8,I
n231,n8,I
n238,n8,I
n248,n8,I
n252,n8,I
n257,n8,I
n259,n8,I
n266,n8,I
n278,n8,I
n280,n8,I
n301,n8,I
n305,n8,I
n313,n8,I
n318,n8,I
n323,n8,I
n325,n8,I
n331,n8,I
n334,n8,I
n340,n8,I
n344,n8,I
n345,n8,I
n349,n8,I
n352,n8,I
n368,n8,I
n375,n8,I
n377,n8,I
n378,n8,I
n380,n8,I
n386,n8,I
n392,n8,I
n393,n8,I
n395,n8,I
n408,n8,I
n410,n8,I
n424,n8,I
n426,n8,I
n428,n8,I
n440,n8,I
n443,n8,I
n454,n8,I
n456,n8,I
n460,n8,I
n466,n8,B
n474,n8,I
n475,n8,I
n481,n8,I
n487,n8,I
n511,n8,I
n519,n8,I
n521,n8,I
n524,n8,I
n529,n8,I
n547,n8,I
n551,n8,B
n572,n8,I
n575,n8,I
n587,n8,I
n618,n8,I
n622,n8,I
n628,n8,I
n629,n8,I
n640,n8,I
n643,n8,I
n645,n8,I
n647,n8,I
n667,n8,I
n669,n8,I
n681,n8,I
n693,n8,I
n706,n8,I
n707,n8,I
n709,n8,I
n712,n8,I
n716,n8,I
n725,n8,I
n728,n8,I
n730,n8,I
n731,n8,I
n732,n8,I
n740,n8,I
n741,n8,I
n743,n8,I
n748,n8,I
n753,n8,I
n762,n8,I
n770,n8,I
n772,n8,I
n786,n8,I
n789,n8,I
n792,n8,I
n804,n8,I
n813,n8,I
n814,n8,I
n815,n8,I
n819,n8,I
n838,n8,I
n841,n8,I
n846,n8,I
n856,n8,I
n862,n8,I
n871,n8,I
n894,n8,I
n907,n8,I
n922,n8,I
n924,n8,I
n925,n8,I
n942,n8,I
n944,n8,I
n946,n8,I
n949,n8,I
n0,n11,I
n5,n11,I
n6,n11,I
n27,n11,I
n35,n11,I
n55,n11,I
n56,n11,I
n59,n11,I
n60,n11,I
n61,n11,I
n65,n11,I
n73,n11,I
n86,n11,I
n93,n11,I
n104,n11,I
n118,n11,I
n126,n11,I
n129,n11,I
n138,n11,I
n154,n11,I
n157,n11,I
n174,n11,I
n184,n11,I
n188,n11,I
n196,n11,I
n200,n11,I
n202,n11,I
n210,n11,I
n215,n11,I
n217,n11,I
n230,n11,I
n231,n11,I
n238,n11,I
n248,n11,I
n252,n11,I
n257,n11,I
n259,n11,I
n266,n11,I
n278,n11,I
n280,n11,I
n301,n11,I
n305,n11,I
n313,n11,I
n318,n11,I
n323,n11,I
n325,n11,I
n331,n11,I
n334,n11,I
n340,n11,I
n344,n11,I
n345,n11,I
n349,n11,I
n352,n11,I
n368,n11,I
n375,n11,I
n377,n11,I
n378,n11,I
n380,n11,I
n386,n11,I
n392,n11,I
n393,n11,I
n395,n11,I
n408,n11,I
n410,n11,I
n424,n11,I
n426,n11,I
n428,n11,I
n440,n11,I
n443,n11,I
n454,n11,I
n456,n11,I
n460,n11,I
n466,n11,I
n474,n11,I
n475,n11,I
n481,n11,I
n487,n11,I
n511,n11,I
n519,n11,I
n521,n11,I
n524,n11,I
n529,n11,I
n547,n11,I
n551,n11,I
n572,n11,I
n575,n11,I
n587,n11,I
n618,n11,I
n622,n11,I
n628,n11,I
n629,n11,I
n640,n11,I
n643,n11,I
n645,n11,I
n647,n11,I
n667,n11,I
n669,n11,I
n681,n11,I
n693,n11,I
n706,n11,I
n707,n11,I
n709,n11,I
n712,n11,P
n716,n11,I
n725,n11,I
n728,n11,I
n730,n11,I
n731,n11,I
n732,n11,I
n740,n11,I
n741,n11,I
n743,n11,I
n748,n11,I
n753,n11,I
n762,n11,I
n770,n11,I
n772,n11,I
n786,n11,I
n789,n11,I
n792,n11,I
n804,n11,I
n813,n11,I
n814,n11,I
n815,n11,I
n819,n11,I
n838,n11,I
n841,n11,I
n846,n11,I
n856,n11,I
n862,n11,I
n871,n11,I
n894,n11,I
n907,n11,I
n922,n11,I
n924,n11,I
n925,n11,I
n942,n11,I
n944,n11,I
n946,n11,I
n949,n11,I
n0,n12,I
n5,n12,I
n6,n12,I
n27,n12,I
n35,n12,I
n55,n12,I
n56,n12,I
n59,n12,I
n60,n12,I
n61,n12,I
n65,n12,I
n73,n12,I
n86,n12,I
n93,n12,I
n104,n12,I
n118,n12,I
n126,n12,I
n129,n12,I
n138,n12,I
n154,n12,I
n157,n12,I
n174,n12,I
n184,n12,I
n188,n12,I
n196,n12,I
n200,n12,B
n202,n12,I
n210,n12,I
n215,n12,I
n217,n12,I
n230,n12,I
n231,n12,I
n238,n12,I
n248,n12,I
n252,n12,I
n257,n12,I
n259,n12,I
n266,n12,I
n278,n12,I
n280,n12,I
n301,n12,I
n305,n12,I
n313,n12,I
n318,n12,I
n323,n12,I
n325,n12,I
n331,n12,I
n334,n12,I
n340,n12,I
n344,n12,I
n345,n12,I
n349,n12,I
n352,n12,I
n368,n12,I
n375,n12,I
n377,n12,I
n378,n12,I
n380,n12,I
n386,n12,I
n392,n12,I
n393,n12,I
n395,n12,I
n408,n12,I
n410,n12,I
n424,n12,I
n426,n12,I
n428,n12,I
n440,n12,I
n443,n12,I
n454,n12,I
n456,n12,I
n460,n12,I
n466,n12,B
n474,n12,I
n475,n12,I
n481,n12,I
n487,n12,I
n511,n12,I
n519,n12,I
n521,n12,I
n524,n12,I
n529,n12,I
n547,n12,I
n551,n12,B
n572,n12,I
n575,n12,I
n587,n12,I
n618,n12,I
n622,n12,I
n628,n12,I
n629,n12,I
n640,n12,I
n643,n12,I
n645,n12,I
n647,n12,I
n667,n12,I
n669,n12,I
n681,n12,I
n693,n12,I
n706,n12,I
n707,n12,I
n709,n12,I
n712,n12,I
n716,n12,I
n725,n12,I
n728,n12,I
n730,n12,I
n731,n12,I
n732,n12,I
n740,n12,I
n741,n12,I
n743,n12,I
n748,n12,B
n753,n12,I
n762,n12,I
n770,n12,I
n772,n12,I
n786,n12,I
n789,n12,I
n792,n12,I
n804,n12,I
n813,n12,I
n814,n12,I
n815,n12,B
n819,n12,I
n838,n12,I
n841,n12,I
n846,n12,I
n856,n12,I
n862,n12,I
n871,n12,I
n894,n12,I
n907,n12,I
n922,n12,I
n924,n12,I
n925,n12,I
n942,n12,I
n944,n12,I
n946,n12,I
n949,n12,I
n0,n14,I
n5,n14,I
n6,n14,I
n27,n14,I
n35,n14,I
n55,n14,I
n56,n14,I
n59,n14,I
n60,n14,I
n61,n14,I
n65,n14,I
n73,n14,I
n86,n14,I
n93,n14,I
n104,n14,I
n118,n14,I
n126,n14,I
n129,n14,I
n138,n14,I
n154,n14,I
n157,n14,I
n174,n14,I
n184,n14,I
n188,n14,I
n196,n14,I
n200,n14,I
n202,n14,I
n210,n14,I
n215,n14,I
n217,n14,I
n230,n14,I
n231,n14,I
n238,n14,I
n248,n14,I
n252,n14,I
n257,n14,I
n259,n14,I
n266,n14,I
n278,n14,I
n280,n14,I
n301,n14,I
n305,n14,I
n313,n14,I
n318,n14,I
n323,n14,I
n325,n14,I
n331,n14,I
n334,n14,I
n340,n14,I
n344,n14,I
n345,n14,I
n349,n14,I
n352,n14,I
n368,n14,I
n375,n14,I
n377,n14,I
n378,n14,I
n380,n14,I
n386,n14,I
n392,n14,I
n393,n14,I
n395,n14,I
n408,n14,I
n410,n14,I
n424,n14,I
n426,n14,I
n428,n14,I
n440,n14,I
n443,n14,I
n454,n14,I
n456,n14,I
n460,n14,I
n466,n14,I
n474,n14,I
n475,n14,I
n481,n14,I
n487,n14,I
n511,n14,I
n519,n14,I
n521,n14,I
n524,n14,I
n529,n14,P
n547,n14,I
n551,n14,I
n572,n14,I
n575,n14,I
n587,n14,I
n618,n14,I
n622,n14,I
n628,n14,I
n629,n14,I
n640,n14,I
n643,n14,I
n645,n14,I
n647,n14,I
n667,n14,I
n669,n14,I
n681,n14,I
n693,n14,I
n706,n14,I
n707,n14,I
n709,n14,I
n712,n14,I
n716,n14,I
n725,n14,I
n728,n14,I
n730,n14,I
n731,n14,I
n732,n14,I
n740,n14,I
n741,n14,I
n743,n14,I
n748,n14,I
n753,n14,I
n762,n14,I
n770,n14,I
n772,n14,I
n786,n14,I
n789,n14,I
n792,n14,I
n804,n14,I
n813,n14,I
n814,n14,I
n815,n14,I
n819,n14,I
n838,n14,I
n841,n14,I
n846,n14,I
n856,n14,I
n862,n14,I
n871,n14,I
n894,n14,I
n907,n14,I
n922,n14,I
n924,n14,I
n925,n14,I
n942,n14,I
n944,n14,I
n946,n14,I
n949,n14,I
n0,n18,I
n5,n18,I
n6,n18,I
n27,n18,I
n35,n18,I
n55,n18,I
n56,n18,I
n59,n18,I
n60,n18,I
n61,n18,I
n65,n18,I
n73,n18,I
n86,n18,I
n93,n18,I
n104,n18,I
n118,n18,I
n126,n18,I
n129,n18,I
n138,n18,I
n154,n18,I
n157,n18,I
n174,n18,I
n184,n18,I
n188,n18,I
n196,n18,I
n200,n18,B
n202,n18,I
n210,n18,I
n215,n18,I
n217,n18,I
n230,n18,I
n231,n18,I
n238,n18,I
n248,n18,I
n252,n18,I
n257,n18,I
n259,n18,I
n266,n18,I
n278,n18,I
n280,n18,I
n301,n18,I
n305,n18,I
n313,n18,I
n318,n18,I
n323,n18,I
n325,n18,I
n331,n18,I
n334,n18,I
n340,n18,I
n344,n18,I
n345,n18,I
n349,n18,I
n352,n18,I
n368,n18,I
n375,n18,I
n377,n18,I
n378,n18,I
n380,n18,I
n386,n18,I
n392,n18,I
n393,n18,I
n395,n18,I
n408,n18,I
n410,n18,I
n424,n18,I
n426,n18,I
n428,n18,I
n440,n18,I
n443,n18,I
n454,n18,I
n456,n18,I
n460,n18,I
n466,n18,B
n474,n18,I
n475,n18,I
n481,n18,I
n487,n18,I
n511,n18,I
n519,n18,I
n521,n18,I
n524,n18,I
n529,n18,I
n547,n18,I
n551,n18,B
n572,n18,I
n575,n18,I
n587,n18,I
n618,n18,I
n622,n18,I
n628,n18,I
n629,n18,I
n640,n18,I
n643,n18,I
n645,n18,I
n647,n18,I
n667,n18,I
n669,n18,I
n681,n18,I
n693,n18,I
n706,n18,I
n707,n18,I
n709,n18,I
n712,n18,I
n716,n18,I
n725,n18,I
n728,n18,I
n730,n18,I
n731,n18,I
n732,n18,I
n740,n18,I
n741,n18,I
n743,n18,I
n748,n18,B
n753,n18,I
n762,n18,I
n770,n18,I
n772,n18,I
n786,n18,I
n789,n18,I
n792,n18,I
n804,n18,I
n813,n18,I
n814,n18,I
n815,n18,B
n819,n18,I
n838,n18,I
n841,n18,I
n846,n18,I
n856,n18,I
n862,n18,I
n871,n18,I
n894,n18,I
n907,n18,I
n922,n18,I
n924,n18,I
n925,n18,I
n942,n18,I
n944,n18,I
n946,n18,I
n949,n18,I
n0,n19,I
n5,n19,I
n6,n19,I
n27,n19,I
n35,n19,I
n55,n19,I
n56,n19,I
n59,n19,I
n60,n19,I
n61,n19,I
n65,n19,I
n73,n19,I
n86,n19,I
n93,n19,I
n104,n19,I
n118,n19,I
n126,n19,I
n129,n19,I
n138,n19,I
n154,n19,I
n157,n19,I
n174,n19,I
n184,n19,I
n188,n19,I
n196,n19,N
n200,n19,I
n202,n19,I
n210,n19,I
n215,n19,I
n217,n19,I
n230,n19,I
n231,n19,I
n238,n19,I
n248,n19,I
n252,n19,I
n257,n19,I
n259,n19,I
n266,n19,I
n278,n19,I
n280,n19,I
n301,n19,I
n305,n19,I
n313,n19,I
n318,n19,I
n323,n19,N
n325,n19,I
n331,n19,I
n334,n19,I
n340,n19,I
n344,n19,I
n345,n19,I
n349,n19,I
n352,n19,I
n368,n19,I
n375,n19,I
n377,n19,I
n378,n19,I
n380,n19,I
n386,n19,I
n392,n19,N
n393,n19,I
n395,n19,I
n408,n19,I
n410,n19,I
n424,n19,I
n426,n19,I
n428,n19,I
n440,n19,I
n443,n19,I
n454,n19,I
n456,n19,I
n460,n19,I
n466,n19,I
n474,n19,I
n475,n19,I
n481,n19,I
n487,n19,I
n511,n19,I
n519,n19,I
n521,n19,I
n524,n19,I
n529,n19,I
n547,n19,I
n551,n19,I
n572,n19,I
n575,n19,I
n587,n19,I
n618,n19,I
n622,n19,I
n628,n19,I
n629,n19,I
n640,n19,I
n643,n19,I
n645,n19,I
n647,n19,I
n667,n19,I
n669,n19,I
n681,n19,I
n693,n19,I
n706,n19,I
n707,n19,N
n709,n19,I
n712,n19,I
n716,n19,I
n725,n19,I
n728,n19,I
n730,n19,I
n731,n19,N
n732,n19,I
n740,n19,I
n741,n19,I
n743,n19,I
n748,n19,I
n753,n19,I
n762,n19,I
n770,n19,I
n772,n19,I
n786,n19,I
n789,n19,N
n792,n19,I
n804,n19,I
n813,n19,I
n814,n19,I
n815,n19,I
n819,n19,I
n838,n19,I
n841,n19,I
n846,n19,I
n856,n19,I
n862,n19,I
n871,n19,I
n894,n19,I
n907,n19,I
n922,n19,I
n924,n19,I
n925,n19,I
n942,n19,I
n944,n19,I
n946,n19,I
n949,n19,I
n0,n28,I
n5,n28,I
n6,n28,I
n27,n28,I
n35,n28,I
n55,n28,I
n56,n28,I
n59,n28,I
n60,n28,I
n61,n28,I
n65,n28,I
n73,n28,I
n86,n28,I
n93,n28,I
n104,n28,I
n118,n28,I
n126,n28,I
n129,n28,I
n138,n28,I
n154,n28,I
n157,n28,I
n174,n28,I
n184,n28,I
n188,n28,I
n196,n28,I
n200,n28,B
n202,n28,I
n210,n28,I
n215,n28,I
n217,n28,I
n230,n28,I
n231,n28,I
n238,n28,I
n248,n28,I
n252,n28,I
n257,n28,I
n259,n28,I
n266,n28,I
n278,n28,I
n280,n28,I
n301,n28,I
n305,n28,I
n313,n28,I
n318,n28,I
n323,n28,I
n325,n28,I
n331,n28,I
n334,n28,I
n340,n28,B
n344,n28,I
n345,n28,I
n349,n28,I
n352,n28,I
n368,n28,I
n375,n28,I
n377,n28,I
n378,n28,I
n380,n28,I
n386,n28,I
n392,n28,I
n393,n28,I
n395,n28,I
n408,n28,N
n410,n28,I
n424,n28,I
n426,n28,I
n428,n28,I
n440,n28,I
n443,n28,I
n454,n28,I
n456,n28,I
n460,n28,I
n466,n28,B
n474,n28,I
n475,n28,I
n481,n28,I
n487,n28,I
n511,n28,I
n519,n28,I
n521,n28,I
n524,n28,I
n529,n28,I
n547,n28,I
n551,n28,B
n572,n28,I
n575,n28,I
n587,n28,I
n618,n28,I
n622,n28,I
n628,n28,I
n629,n28,I
n640,n28,I
n643,n28,I
n645,n28,I
n647,n28,I
n667,n28,I
n669,n28,I
n681,n28,I
n693,n28,I
n706,n28,I
n707,n28,I
n709,n28,I
n712,n28,I
n716,n28,I
n725,n28,I
n728,n28,I
n730,n28,I
n731,n28,I
n732,n28,I
n740,n28,I
n741,n28,I
n743,n28,I
n748,n28,B
n753,n28,I
n762,n28,I
n770,n28,I
n772,n28,I
n786,n28,I
n789,n28,I
n792,n28,I
n804,n28,I
n813,n28,I
n814,n28,I
n815,n28,B
n819,n28,I
n838,n28,I
n841,n28,I
n846,n28,I
n856,n28,I
n862,n28,I
n871,n28,I
n894,n28,I
n907,n28,I
n922,n28,I
n924,n28,I
n925,n28,I
n942,n28,I
n944,n28,I
n946,n28,I
n949,n28,I
n0,n32,I
n5,n32,I
n6,n32,I
n27,n32,I
n35,n32,I
n55,n32,I
n56,n32,I
n59,n32,I
n60,n32,I
n61,n32,I
n65,n32,I
n73,n32,I
n86,n32,I
n93,n32,I
n104,n32,I
n118,n32,I
n126,n32,P
n129,n32,I
n138,n32,I
n154,n32,I
n157,n32,I
n174,n32,I
n184,n32,I
n188,n32,I
n196,n32,I
n200,n32,B
n202,n32,P
n210,n32,I
n215,n32,I
n217,n32,I
n230,n32,I
n231,n32,I
n238,n32,I
n248,n32,I
n252,n32,I
n257,n32,I
n259,n32,I
n266,n32,I
n278,n32,I
n280,n32,I
n301,n32,I
n305,n32,I
n313,n32,I
n318,n32,I
n323,n32,I
n325,n32,I
n331,n32,I
n334,n32,I
n340,n32,N
n344,n32,I
n345,n32,I
n349,n32,I
n352,n32,I
n368,n32,I
n375,n32,I
n377,n32,I
n378,n32,I
n380,n32,I
n386,n32,I
n392,n32,I
n393,n32,I
n395,n32,I
n408,n32,I
n410,n32,I
n424,n32,I
n426,n32,I
n428,n32,I
n440,n32,I
n443,n32,I
n454,n32,I
n456,n32,I
n460,n32,I
n466,n32,B
n474,n32,I
n475,n32,I
n481,n32,I
n487,n32,I
n511,n32,I
n519,n32,I
n521,n32,I
n524,n32,I
n529,n32,I
n547,n32,I
n551,n32,B
n572,n32,I
n575,n32,I
n587,n32,I
n618,n32,P
n622,n32,I
n628,n32,I
n629,n32,I
n640,n32,I
n643,n32,I
n645,n32,I
n647,n32,I
n667,n32,I
n669,n32,I
n681,n32,I
n693,n32,I
n706,n32,I
n707,n32,I
n709,n32,I
n712,n32,I
n716,n32,I
n725,n32,I
n728,n32,I
n730,n32,I
n731,n32,I
n732,n32,I
n740,n32,B
n741,n32,I
n743,n32,I
n748,n32,B
n753,n32,I
n762,n32,I
n770,n32,I
n772,n32,B
n786,n32,B
n789,n32,I
n792,n32,I
n804,n32,I
n813,n32,I
n814,n32,I
n815,n32,I
n819,n32,I
n838,n32,I
n841,n32,I
n846,n32,I
n856,n32,I
n862,n32,I
n871,n32,I
n894,n32,I
n907,n32,I
n922,n32,I
n924,n32,I
n925,n32,I
n942,n32,I
n944,n32,I
n946,n32,I
n949,n32,I
n0,n38,I
n5,n38,I
n6,n38,I
n27,n38,I
n35,n38,I
n55,n38,I
n56,n38,I
n59,n38,I
n60,n38,I
n61,n38,I
n65,n38,I
n73,n38,I
n86,n38,I
n93,n38,I
n104,n38,P
n118,n38,I
n126,n38,I
n129,n38,I
n138,n38,I
n154,n38,I
n157,n38,I
n174,n38,I
n184,n38,I
n188,n38,I
n196,n38,I
n200,n38,I
n202,n38,I
n210,n38,I
n215,n38,I
n217,n38,I
n230,n38,I
n231,n38,I
n238,n38,I
n248,n38,I
n252,n38,I
n257,n38,I
n259,n38,I
n266,n38,I
n278,n38,I
n280,n38,I
n301,n38,I
n305,n38,I
n313,n38,I
n318,n38,I
n323,n38,I
n325,n38,I
n331,n38,I
n334,n38,I
n340,n38,I
n344,n38,I
n345,n38,I
n349,n38,I
n352,n38,I
n368,n38,I
n375,n38,I
n377,n38,I
n378,n38,I
n380,n38,I
n386,n38,I
n392,n38,I
n393,n38,I
n395,n38,I
n408,n38,I
n410,n38,I
n424,n38,I
n426,n38,I
n428,n38,I
n440,n38,I
n443,n38,I
n454,n38,I
n456,n38,I
n460,n38,I
n466,n38,I
n474,n38,I
n475,n38,I
n481,n38,I
n487,n38,I
n511,n38,I
n519,n38,I
n521,n38,I
n524,n38,I
n529,n38,I
n547,n38,I
n551,n38,I
n572,n38,I
n575,n38,I
n587,n38,I
n618,n38,I
n622,n38,I
n628,n38,I
n629,n38,I
n640,n38,I
n643,n38,I
n645,n38,I
n647,n38,I
n667,n38,I
n669,n38,I
n681,n38,I
n693,n38,I
n706,n38,I
n707,n38,I
n709,n38,I
n712,n38,I
n716,n38,I
n725,n38,I
n728,n38,I
n730,n38,I
n731,n38,I
n732,n38,I
n740,n38,I
n741,n38,I
n743,n38,I
n748,n38,I
n753,n38,I
n762,n38,I
n770,n38,I
n772,n38,I
n786,n38,I
n789,n38,I
n792,n38,I
n804,n38,I
n813,n38,I
n814,n38,I
n815,n38,I
n819,n38,I
n838,n38,I
n841,n38,I
n846,n38,I
n856,n38,I
n862,n38,I
n871,n38,I
n894,n38,I
n907,n38,I
n922,n38,I
n924,n38,I
n925,n38,I
n942,n38,I
n944,n38,I
n946,n38,I
n949,n38,I
n0,n40,I
n5,n40,I
n6,n40,I
n27,n40,I
n35,n40,I
n55,n40,I
n56,n40,I
n59,n40,I
n60,n40,I
n61,n40,I
n65,n40,I
n73,n40,I
n86,n40,I
n93,n40,I
n104,n40,I
n118,n40,I
n126,n40,I
n129,n40,I
n138,n40,I
n154,n40,I
n157,n40,I
n174,n40,I
n184,n40,I
n188,n40,I
n196,n40,I
n200,n40,I
n202,n40,I
n210,n40,I
n215,n40,I
n217,n40,I
n230,n40,I
n231,n40,I
n238,n40,I
n248,n40,I
n252,n40,I
n257,n40,I
n259,n40,I
n266,n40,I
n278,n40,I
n280,n40,I
n301,n40,I
n305,n40,I
n313,n40,I
n318,n40,I
n323,n40,N
n325,n40,I
n331,n40,I
n334,n40,I
n340,n40,I
n344,n40,I
n345,n40,I
n349,n40,I
n352,n40,I
n368,n40,I
n375,n40,I
n377,n40,I
n378,n40,I
n380,n40,I
n386,n40,I
n392,n40,I
n393,n40,I
n395,n40,I
n408,n40,I
n410,n40,I
n424,n40,I
n426,n40,I
n428,n40,I
n440,n40,I
n443,n40,I
n454,n40,I
n456,n40,I
n460,n40,I
n466,n40,I
n474,n40,I
n475,n40,I
n481,n40,I
n487,n40,I
n511,n40,I
n519,n40,I
n521,n40,I
n524,n40,I
n529,n40,I
n547,n40,I
n551,n40,I
n572,n40,I
n575,n40,I
n587,n40,I
n618,n40,I
n622,n40,I
n628,n40,I
n629,n40,I
n640,n40,I
n643,n40,I
n645,n40,I
n647,n40,I
n667,n40,I
n669,n40,I
n681,n40,I
n693,n40,I
n706,n40,I
n707,n40,I
n709,n40,I
n712,n40,I
n716,n40,I
n725,n40,I
n728,n40,I
n730,n40,I
n731,n40,I
n732,n40,I
n740,n40,I
n741,n40,I
n743,n40,I
n748,n40,I
n753,n40,I
n762,n40,I
n770,n40,I
n772,n40,I
n786,n40,I
n789,n40,I
n792,n40,I
n804,n40,I
n813,n40,I
n814,n40,I
n815,n40,I
n819,n40,I
n838,n40,I
n841,n40,I
n846,n40,I
n856,n40,I
n862,n40,I
n871,n40,I
n894,n40,I
n907,n40,I
n922,n40,I
n924,n40,I
n925,n40,I
n942,n40,I
n944,n40,I
n946,n40,I
n949,n40,I
n0,n42,I
n5,n42,I
n6,n42,I
n27,n42,I
n35,n42,I
n55,n42,I
n56,n42,I
n59,n42,I
n60,n42,I
n61,n42,I
n65,n42,I
n73,n42,I
n86,n42,I
n93,n42,I
n104,n42,I
n118,n42,I
n126,n42,I
n129,n42,I
n138,n42,I
n154,n42,I
n157,n42,I
n174,n42,I
n184,n42,I
n188,n42,I
n196,n42,I
n200,n42,B
n202,n42,I
n210,n42,I
n215,n42,I
n217,n42,I
n230,n42,I
n231,n42,I
n238,n42,I
n248,n42,I
n252,n42,I
n257,n42,I
n259,n42,I
n266,n42,I
n278,n42,N
n280,n42,I
n301,n42,I
n305,n42,I
n313,n42,I
n318,n42,I
n323,n42,I
n325,n42,I
n331,n42,I
n334,n42,I
n340,n42,B
n344,n42,I
n345,n42,I
n349,n42,I
n352,n42,I
n368,n42,I
n375,n42,I
n377,n42,I
n378,n42,I
n380,n42,I
n386,n42,I
n392,n42,I
n393,n42,I
n395,n42,I
n408,n42,I
n410,n42,I
n424,n42,I
n426,n42,I
n428,n42,I
n440,n42,I
