po,pi,rel
n176,n2,I
n193,n2,I
n195,n2,I
n196,n2,I
n200,n2,I
n204,n2,I
n207,n2,I
n213,n2,I
n217,n2,I
n219,n2,I
n220,n2,I
n226,n2,I
n233,n2,I
n234,n2,I
n239,n2,I
n245,n2,I
n254,n2,I
n256,n2,I
n257,n2,I
n268,n2,I
n279,n2,I
n281,n2,I
n282,n2,I
n288,n2,I
n300,n2,I
n314,n2,I
n329,n2,I
n336,n2,I
n340,n2,I
n344,n2,I
n346,n2,I
n349,n2,I
n363,n2,I
n385,n2,I
n394,n2,I
n406,n2,I
n407,n2,I
n416,n2,I
n426,n2,I
n432,n2,B
n437,n2,I
n452,n2,I
n453,n2,I
n462,n2,I
n470,n2,I
n475,n2,I
n479,n2,I
n481,n2,I
n484,n2,I
n492,n2,I
n499,n2,I
n502,n2,I
n506,n2,I
n509,n2,I
n511,n2,I
n512,n2,B
n517,n2,B
n530,n2,P
n533,n2,I
n534,n2,I
n536,n2,I
n537,n2,I
n560,n2,I
n565,n2,I
n570,n2,I
n573,n2,I
n577,n2,I
n578,n2,I
n580,n2,I
n590,n2,I
n593,n2,I
n615,n2,I
n619,n2,I
n637,n2,I
n640,n2,I
n644,n2,I
n647,n2,I
n662,n2,I
n679,n2,I
n705,n2,I
n711,n2,I
n716,n2,I
n717,n2,I
n718,n2,I
n726,n2,I
n735,n2,I
n746,n2,I
n750,n2,I
n751,n2,B
n755,n2,I
n758,n2,I
n760,n2,I
n772,n2,I
n773,n2,I
n779,n2,I
n788,n2,I
n790,n2,I
n795,n2,I
n800,n2,I
n805,n2,I
n815,n2,I
n829,n2,N
n835,n2,I
n836,n2,I
n839,n2,I
n845,n2,I
n850,n2,I
n851,n2,I
n853,n2,I
n861,n2,I
n885,n2,I
n893,n2,I
n895,n2,I
n898,n2,I
n5,n3,I
n6,n3,I
n11,n3,I
n16,n3,I
n26,n3,I
n54,n3,I
n56,n3,I
n67,n3,I
n74,n3,I
n76,n3,I
n82,n3,I
n92,n3,I
n94,n3,I
n101,n3,I
n102,n3,I
n108,n3,I
n109,n3,I
n113,n3,I
n116,n3,I
n120,n3,I
n125,n3,I
n134,n3,I
n140,n3,I
n150,n3,I
n153,n3,I
n161,n3,I
n176,n3,I
n193,n3,I
n195,n3,I
n196,n3,I
n200,n3,I
n204,n3,I
n207,n3,I
n213,n3,I
n217,n3,I
n219,n3,I
n220,n3,I
n226,n3,I
n233,n3,I
n234,n3,I
n239,n3,I
n245,n3,I
n254,n3,I
n256,n3,I
n257,n3,I
n268,n3,P
n279,n3,I
n281,n3,I
n282,n3,I
n288,n3,I
n300,n3,I
n314,n3,I
n329,n3,I
n336,n3,I
n340,n3,B
n344,n3,I
n346,n3,I
n349,n3,I
n363,n3,I
n385,n3,N
n394,n3,I
n406,n3,I
n407,n3,I
n416,n3,I
n426,n3,I
n432,n3,B
n437,n3,I
n452,n3,I
n453,n3,I
n462,n3,I
n470,n3,I
n475,n3,I
n479,n3,I
n481,n3,I
n484,n3,I
n492,n3,I
n499,n3,I
n502,n3,I
n506,n3,I
n509,n3,I
n511,n3,I
n512,n3,I
n517,n3,B
n530,n3,B
n533,n3,B
n534,n3,I
n536,n3,I
n537,n3,I
n560,n3,I
n565,n3,I
n570,n3,I
n573,n3,I
n577,n3,I
n578,n3,I
n580,n3,I
n590,n3,I
n593,n3,I
n615,n3,I
n619,n3,I
n637,n3,I
n640,n3,I
n644,n3,I
n647,n3,I
n662,n3,I
n679,n3,I
n705,n3,I
n711,n3,I
n716,n3,I
n717,n3,I
n718,n3,I
n726,n3,I
n735,n3,I
n746,n3,I
n750,n3,I
n751,n3,I
n755,n3,B
n758,n3,I
n760,n3,I
n772,n3,I
n773,n3,I
n779,n3,I
n788,n3,I
n790,n3,I
n795,n3,I
n800,n3,I
n805,n3,I
n815,n3,I
n829,n3,B
n835,n3,I
n836,n3,I
n839,n3,I
n845,n3,I
n850,n3,I
n851,n3,I
n853,n3,I
n861,n3,I
n885,n3,I
n893,n3,I
n895,n3,I
n898,n3,I
n5,n9,I
n6,n9,I
n11,n9,I
n16,n9,I
n26,n9,I
n54,n9,I
n56,n9,I
n67,n9,I
n74,n9,I
n76,n9,I
n82,n9,I
n92,n9,I
n94,n9,I
n101,n9,I
n102,n9,I
n108,n9,I
n109,n9,I
n113,n9,I
n116,n9,I
n120,n9,I
n125,n9,I
n134,n9,I
n140,n9,I
n150,n9,I
n153,n9,I
n161,n9,I
n176,n9,I
n193,n9,I
n195,n9,I
n196,n9,I
n200,n9,I
n204,n9,I
n207,n9,I
n213,n9,I
n217,n9,I
n219,n9,I
n220,n9,I
n226,n9,I
n233,n9,I
n234,n9,I
n239,n9,I
n245,n9,I
n254,n9,I
n256,n9,I
n257,n9,I
n268,n9,I
n279,n9,I
n281,n9,I
n282,n9,I
n288,n9,I
n300,n9,I
n314,n9,I
n329,n9,I
n336,n9,I
n340,n9,B
n344,n9,I
n346,n9,I
n349,n9,I
n363,n9,I
n385,n9,N
n394,n9,I
n406,n9,I
n407,n9,I
n416,n9,I
n426,n9,I
n432,n9,B
n437,n9,I
n452,n9,I
n453,n9,I
n462,n9,I
n470,n9,I
n475,n9,I
n479,n9,I
n481,n9,I
n484,n9,I
n492,n9,I
n499,n9,I
n502,n9,I
n506,n9,I
n509,n9,I
n511,n9,I
n512,n9,I
n517,n9,B
n530,n9,B
n533,n9,B
n534,n9,I
n536,n9,I
n537,n9,I
n560,n9,I
n565,n9,I
n570,n9,I
n573,n9,I
n577,n9,I
n578,n9,I
n580,n9,I
n590,n9,I
n593,n9,I
n615,n9,I
n619,n9,I
n637,n9,I
n640,n9,I
n644,n9,P
n647,n9,I
n662,n9,I
n679,n9,I
n705,n9,I
n711,n9,I
n716,n9,I
n717,n9,I
n718,n9,I
n726,n9,I
n735,n9,I
n746,n9,I
n750,n9,I
n751,n9,I
n755,n9,B
n758,n9,I
n760,n9,I
n772,n9,I
n773,n9,I
n779,n9,I
n788,n9,I
n790,n9,I
n795,n9,I
n800,n9,I
n805,n9,I
n815,n9,I
n829,n9,B
n835,n9,I
n836,n9,I
n839,n9,I
n845,n9,I
n850,n9,I
n851,n9,I
n853,n9,I
n861,n9,I
n885,n9,I
n893,n9,I
n895,n9,I
n898,n9,I
n5,n14,I
n6,n14,I
n11,n14,I
n16,n14,I
n26,n14,I
n54,n14,I
n56,n14,I
n67,n14,I
n74,n14,I
n76,n14,I
n82,n14,I
n92,n14,I
n94,n14,I
n101,n14,I
n102,n14,I
n108,n14,I
n109,n14,I
n113,n14,I
n116,n14,I
n120,n14,I
n125,n14,I
n134,n14,I
n140,n14,I
n150,n14,I
n153,n14,I
n161,n14,I
n176,n14,I
n193,n14,I
n195,n14,I
n196,n14,I
n200,n14,I
n204,n14,I
n207,n14,I
n213,n14,I
n217,n14,I
n219,n14,I
n220,n14,N
n226,n14,I
n233,n14,I
n234,n14,I
n239,n14,I
n245,n14,I
n254,n14,I
n256,n14,I
n257,n14,I
n268,n14,I
n279,n14,I
n281,n14,I
n282,n14,I
n288,n14,I
n300,n14,I
n314,n14,I
n329,n14,I
n336,n14,I
n340,n14,I
n344,n14,I
n346,n14,I
n349,n14,I
n363,n14,I
n385,n14,B
n394,n14,I
n406,n14,I
n407,n14,I
n416,n14,I
n426,n14,I
n432,n14,B
n437,n14,I
n452,n14,I
n453,n14,I
n462,n14,I
n470,n14,I
n475,n14,I
n479,n14,I
n481,n14,I
n484,n14,I
n492,n14,I
n499,n14,I
n502,n14,I
n506,n14,I
n509,n14,I
n511,n14,I
n512,n14,B
n517,n14,B
n530,n14,B
n533,n14,I
n534,n14,I
n536,n14,I
n537,n14,I
n560,n14,I
n565,n14,I
n570,n14,I
n573,n14,I
n577,n14,I
n578,n14,I
n580,n14,I
n590,n14,I
n593,n14,I
n615,n14,I
n619,n14,I
n637,n14,I
n640,n14,I
n644,n14,I
n647,n14,I
n662,n14,I
n679,n14,I
n705,n14,I
n711,n14,I
n716,n14,I
n717,n14,I
n718,n14,I
n726,n14,I
n735,n14,I
n746,n14,I
n750,n14,I
n751,n14,I
n755,n14,I
n758,n14,I
n760,n14,I
n772,n14,I
n773,n14,I
n779,n14,I
n788,n14,I
n790,n14,I
n795,n14,I
n800,n14,I
n805,n14,I
n815,n14,I
n829,n14,B
n835,n14,I
n836,n14,I
n839,n14,I
n845,n14,I
n850,n14,I
n851,n14,I
n853,n14,I
n861,n14,I
n885,n14,I
n893,n14,I
n895,n14,I
n898,n14,I
n5,n18,P
n6,n18,I
n11,n18,I
n16,n18,I
n26,n18,P
n54,n18,I
n56,n18,I
n67,n18,I
n74,n18,I
n76,n18,I
n82,n18,I
n92,n18,I
n94,n18,I
n101,n18,I
n102,n18,I
n108,n18,I
n109,n18,I
n113,n18,I
n116,n18,I
n120,n18,I
n125,n18,I
n134,n18,I
n140,n18,I
n150,n18,I
n153,n18,I
n161,n18,I
n176,n18,I
n193,n18,I
n195,n18,I
n196,n18,I
n200,n18,I
n204,n18,I
n207,n18,I
n213,n18,I
n217,n18,I
n219,n18,I
n220,n18,I
n226,n18,N
n233,n18,I
n234,n18,I
n239,n18,I
n245,n18,I
n254,n18,I
n256,n18,I
n257,n18,N
n268,n18,I
n279,n18,I
n281,n18,I
n282,n18,I
n288,n18,I
n300,n18,I
n314,n18,I
n329,n18,I
n336,n18,I
n340,n18,I
n344,n18,I
n346,n18,I
n349,n18,I
n363,n18,I
n385,n18,I
n394,n18,I
n406,n18,I
n407,n18,I
n416,n18,I
n426,n18,I
n432,n18,N
n437,n18,I
n452,n18,I
n453,n18,I
n462,n18,I
n470,n18,I
n475,n18,I
n479,n18,I
n481,n18,I
n484,n18,I
n492,n18,I
n499,n18,I
n502,n18,I
n506,n18,N
n509,n18,I
n511,n18,I
n512,n18,I
n517,n18,P
n530,n18,I
n533,n18,I
n534,n18,I
n536,n18,I
n537,n18,I
n560,n18,I
n565,n18,I
n570,n18,I
n573,n18,I
n577,n18,I
n578,n18,I
n580,n18,I
n590,n18,I
n593,n18,I
n615,n18,I
n619,n18,I
n637,n18,I
n640,n18,I
n644,n18,I
n647,n18,I
n662,n18,I
n679,n18,I
n705,n18,I
n711,n18,I
n716,n18,I
n717,n18,N
n718,n18,I
n726,n18,I
n735,n18,I
n746,n18,I
n750,n18,I
n751,n18,I
n755,n18,I
n758,n18,I
n760,n18,I
n772,n18,I
n773,n18,I
n779,n18,I
n788,n18,I
n790,n18,I
n795,n18,I
n800,n18,I
n805,n18,I
n815,n18,I
n829,n18,I
n835,n18,I
n836,n18,I
n839,n18,I
n845,n18,I
n850,n18,I
n851,n18,I
n853,n18,I
n861,n18,I
n885,n18,I
n893,n18,I
n895,n18,I
n898,n18,I
n5,n20,I
n6,n20,I
n11,n20,I
n16,n20,I
n26,n20,I
n54,n20,I
n56,n20,I
n67,n20,I
n74,n20,I
n76,n20,I
n82,n20,I
n92,n20,I
n94,n20,I
n101,n20,I
n102,n20,I
n108,n20,I
n109,n20,I
n113,n20,I
n116,n20,I
n120,n20,I
n125,n20,I
n134,n20,I
n140,n20,I
n150,n20,I
n153,n20,I
n161,n20,I
n176,n20,I
n193,n20,I
n195,n20,I
n196,n20,I
n200,n20,I
n204,n20,I
n207,n20,I
n213,n20,I
n217,n20,I
n219,n20,I
n220,n20,I
n226,n20,I
n233,n20,I
n234,n20,I
n239,n20,I
n245,n20,I
n254,n20,I
n256,n20,I
n257,n20,I
n268,n20,I
n279,n20,I
n281,n20,I
n282,n20,I
n288,n20,I
n300,n20,I
n314,n20,I
n329,n20,I
n336,n20,I
n340,n20,I
n344,n20,I
n346,n20,I
n349,n20,I
n363,n20,I
n385,n20,I
n394,n20,I
n406,n20,I
n407,n20,I
n416,n20,I
n426,n20,I
n432,n20,I
n437,n20,I
n452,n20,I
n453,n20,I
n462,n20,I
n470,n20,I
n475,n20,I
n479,n20,I
n481,n20,I
n484,n20,I
n492,n20,I
n499,n20,I
n502,n20,I
n506,n20,I
n509,n20,I
n511,n20,I
n512,n20,I
n517,n20,I
n530,n20,I
n533,n20,I
n534,n20,I
n536,n20,I
n537,n20,I
n560,n20,I
n565,n20,P
n570,n20,I
n573,n20,I
n577,n20,I
n578,n20,I
n580,n20,I
n590,n20,I
n593,n20,I
n615,n20,I
n619,n20,I
n637,n20,I
n640,n20,I
n644,n20,I
n647,n20,I
n662,n20,I
n679,n20,I
n705,n20,I
n711,n20,I
n716,n20,I
n717,n20,I
n718,n20,I
n726,n20,I
n735,n20,I
n746,n20,I
n750,n20,I
n751,n20,I
n755,n20,I
n758,n20,I
n760,n20,I
n772,n20,I
n773,n20,I
n779,n20,I
n788,n20,I
n790,n20,I
n795,n20,I
n800,n20,I
n805,n20,I
n815,n20,I
n829,n20,I
n835,n20,I
n836,n20,I
n839,n20,I
n845,n20,I
n850,n20,I
n851,n20,I
n853,n20,I
n861,n20,I
n885,n20,I
n893,n20,I
n895,n20,I
n898,n20,I
n5,n27,I
n6,n27,I
n11,n27,I
n16,n27,I
n26,n27,I
n54,n27,I
n56,n27,I
n67,n27,I
n74,n27,I
n76,n27,I
n82,n27,I
n92,n27,I
n94,n27,I
n101,n27,I
n102,n27,I
n108,n27,I
n109,n27,I
n113,n27,I
n116,n27,I
n120,n27,I
n125,n27,I
n134,n27,I
n140,n27,I
n150,n27,I
n153,n27,I
n161,n27,I
n176,n27,I
n193,n27,I
n195,n27,I
n196,n27,I
n200,n27,I
n204,n27,I
n207,n27,I
n213,n27,I
n217,n27,I
n219,n27,I
n220,n27,I
n226,n27,I
n233,n27,I
n234,n27,I
n239,n27,I
n245,n27,P
n254,n27,I
n256,n27,I
n257,n27,I
n268,n27,I
n279,n27,I
n281,n27,I
n282,n27,I
n288,n27,I
n300,n27,I
n314,n27,I
n329,n27,I
n336,n27,I
n340,n27,I
n344,n27,I
n346,n27,I
n349,n27,I
n363,n27,I
n385,n27,I
n394,n27,I
n406,n27,I
n407,n27,I
n416,n27,I
n426,n27,I
n432,n27,I
n437,n27,I
n452,n27,I
n453,n27,I
n462,n27,I
n470,n27,I
n475,n27,I
n479,n27,I
n481,n27,I
n484,n27,I
n492,n27,I
n499,n27,I
n502,n27,I
n506,n27,I
n509,n27,I
n511,n27,I
n512,n27,I
n517,n27,I
n530,n27,I
n533,n27,I
n534,n27,I
n536,n27,I
n537,n27,I
n560,n27,I
n565,n27,I
n570,n27,I
n573,n27,I
n577,n27,I
n578,n27,I
n580,n27,I
n590,n27,I
n593,n27,I
n615,n27,I
n619,n27,I
n637,n27,I
n640,n27,I
n644,n27,I
n647,n27,I
n662,n27,I
n679,n27,I
n705,n27,I
n711,n27,I
n716,n27,I
n717,n27,I
n718,n27,I
n726,n27,I
n735,n27,I
n746,n27,I
n750,n27,I
n751,n27,I
n755,n27,I
n758,n27,I
n760,n27,I
n772,n27,I
n773,n27,I
n779,n27,I
n788,n27,I
n790,n27,I
n795,n27,I
n800,n27,I
n805,n27,I
n815,n27,I
n829,n27,I
n835,n27,I
n836,n27,I
n839,n27,I
n845,n27,I
n850,n27,I
n851,n27,I
n853,n27,I
n861,n27,I
n885,n27,I
n893,n27,I
n895,n27,I
n898,n27,I
n5,n29,I
n6,n29,I
n11,n29,I
n16,n29,I
n26,n29,I
n54,n29,I
n56,n29,I
n67,n29,I
n74,n29,I
n76,n29,I
n82,n29,I
n92,n29,I
n94,n29,I
n101,n29,I
n102,n29,I
n108,n29,I
n109,n29,I
n113,n29,I
n116,n29,I
n120,n29,I
n125,n29,I
n134,n29,I
n140,n29,I
n150,n29,I
n153,n29,I
n161,n29,I
n176,n29,I
n193,n29,I
n195,n29,I
n196,n29,I
n200,n29,I
n204,n29,I
n207,n29,I
n213,n29,I
n217,n29,P
n219,n29,I
n220,n29,I
n226,n29,I
n233,n29,I
n234,n29,I
n239,n29,I
n245,n29,I
n254,n29,I
n256,n29,I
n257,n29,I
n268,n29,I
n279,n29,I
n281,n29,I
n282,n29,I
n288,n29,I
n300,n29,I
n314,n29,I
n329,n29,I
n336,n29,I
n340,n29,I
n344,n29,I
n346,n29,I
n349,n29,I
n363,n29,I
n385,n29,I
n394,n29,I
n406,n29,I
n407,n29,I
n416,n29,I
n426,n29,I
n432,n29,I
n437,n29,I
n452,n29,I
n453,n29,I
n462,n29,I
n470,n29,I
n475,n29,I
n479,n29,I
n481,n29,I
n484,n29,I
n492,n29,I
n499,n29,I
n502,n29,I
n506,n29,I
n509,n29,I
n511,n29,I
n512,n29,I
n517,n29,I
n530,n29,I
n533,n29,I
n534,n29,I
n536,n29,I
n537,n29,I
n560,n29,I
n565,n29,I
n570,n29,I
n573,n29,I
n577,n29,I
n578,n29,I
n580,n29,I
n590,n29,I
n593,n29,I
n615,n29,I
n619,n29,I
n637,n29,I
n640,n29,I
n644,n29,I
n647,n29,I
n662,n29,I
n679,n29,I
n705,n29,I
n711,n29,I
n716,n29,I
n717,n29,I
n718,n29,I
n726,n29,I
n735,n29,I
n746,n29,I
n750,n29,I
n751,n29,I
n755,n29,I
n758,n29,I
n760,n29,I
n772,n29,I
n773,n29,I
n779,n29,I
n788,n29,I
n790,n29,I
n795,n29,I
n800,n29,I
n805,n29,I
n815,n29,I
n829,n29,I
n835,n29,I
n836,n29,I
n839,n29,I
n845,n29,I
n850,n29,I
n851,n29,I
n853,n29,I
n861,n29,I
n885,n29,I
n893,n29,I
n895,n29,I
n898,n29,I
n5,n38,I
n6,n38,I
n11,n38,I
n16,n38,I
n26,n38,I
n54,n38,I
n56,n38,I
n67,n38,I
n74,n38,I
n76,n38,I
n82,n38,I
n92,n38,I
n94,n38,I
n101,n38,I
n102,n38,I
n108,n38,I
n109,n38,I
n113,n38,I
n116,n38,I
n120,n38,I
n125,n38,I
n134,n38,I
n140,n38,I
n150,n38,I
n153,n38,I
n161,n38,I
n176,n38,I
n193,n38,I
n195,n38,I
n196,n38,I
n200,n38,I
n204,n38,I
n207,n38,I
n213,n38,I
n217,n38,I
n219,n38,I
n220,n38,I
n226,n38,I
n233,n38,I
n234,n38,I
n239,n38,I
n245,n38,I
n254,n38,I
n256,n38,I
n257,n38,I
n268,n38,I
n279,n38,I
n281,n38,I
n282,n38,I
n288,n38,I
n300,n38,I
n314,n38,I
n329,n38,I
n336,n38,I
n340,n38,I
n344,n38,I
n346,n38,I
n349,n38,I
n363,n38,I
n385,n38,I
n394,n38,I
n406,n38,I
n407,n38,I
n416,n38,I
n426,n38,I
n432,n38,I
n437,n38,I
n452,n38,I
n453,n38,I
n462,n38,I
n470,n38,I
n475,n38,I
n479,n38,I
n481,n38,I
n484,n38,I
n492,n38,I
n499,n38,I
n502,n38,I
n506,n38,I
n509,n38,I
n511,n38,I
n512,n38,I
n517,n38,I
n530,n38,B
n533,n38,I
n534,n38,I
n536,n38,I
n537,n38,I
n560,n38,I
n565,n38,I
n570,n38,I
n573,n38,I
n577,n38,I
n578,n38,I
n580,n38,I
n590,n38,I
n593,n38,I
n615,n38,I
n619,n38,I
n637,n38,I
n640,n38,I
n644,n38,I
n647,n38,I
n662,n38,I
n679,n38,I
n705,n38,I
n711,n38,I
n716,n38,I
n717,n38,I
n718,n38,I
n726,n38,I
n735,n38,I
n746,n38,I
n750,n38,I
n751,n38,I
n755,n38,I
n758,n38,I
n760,n38,I
n772,n38,I
n773,n38,I
n779,n38,I
n788,n38,I
n790,n38,I
n795,n38,I
n800,n38,I
n805,n38,I
n815,n38,I
n829,n38,B
n835,n38,I
n836,n38,I
n839,n38,I
n845,n38,I
n850,n38,I
n851,n38,I
n853,n38,I
n861,n38,I
n885,n38,I
n893,n38,I
n895,n38,I
n898,n38,I
n5,n40,I
n6,n40,I
n11,n40,I
n16,n40,P
n26,n40,I
n54,n40,I
n56,n40,I
n67,n40,I
n74,n40,I
n76,n40,I
n82,n40,I
n92,n40,I
n94,n40,I
n101,n40,I
n102,n40,I
n108,n40,I
n109,n40,I
n113,n40,I
n116,n40,I
n120,n40,I
n125,n40,I
n134,n40,I
n140,n40,I
n150,n40,I
n153,n40,P
n161,n40,I
n176,n40,I
n193,n40,I
n195,n40,I
n196,n40,I
n200,n40,I
n204,n40,I
n207,n40,I
n213,n40,I
n217,n40,I
n219,n40,I
n220,n40,I
n226,n40,I
n233,n40,I
n234,n40,I
n239,n40,I
n245,n40,I
n254,n40,I
n256,n40,I
n257,n40,I
n268,n40,I
n279,n40,I
n281,n40,I
n282,n40,I
n288,n40,I
n300,n40,I
n314,n40,I
n329,n40,I
n336,n40,I
n340,n40,B
n344,n40,I
n346,n40,I
n349,n40,I
n363,n40,I
n385,n40,N
n394,n40,I
n406,n40,I
n407,n40,I
n416,n40,I
n426,n40,I
n432,n40,B
n437,n40,I
n452,n40,I
n453,n40,I
n462,n40,I
n470,n40,I
n475,n40,I
n479,n40,I
n481,n40,I
n484,n40,I
n492,n40,I
n499,n40,I
n502,n40,I
n506,n40,I
n509,n40,I
n511,n40,I
n512,n40,I
n517,n40,B
n530,n40,B
n533,n40,B
n534,n40,I
n536,n40,I
n537,n40,I
n560,n40,I
n565,n40,I
n570,n40,I
n573,n40,I
n577,n40,I
n578,n40,I
n580,n40,P
n590,n40,I
n593,n40,I
n615,n40,I
n619,n40,I
n637,n40,I
n640,n40,I
n644,n40,I
n647,n40,I
n662,n40,I
n679,n40,I
n705,n40,I
n711,n40,I
n716,n40,I
n717,n40,I
n718,n40,I
n726,n40,I
n735,n40,I
n746,n40,I
n750,n40,I
n751,n40,I
n755,n40,B
n758,n40,I
n760,n40,I
n772,n40,I
n773,n40,I
n779,n40,I
n788,n40,B
n790,n40,I
n795,n40,I
n800,n40,I
n805,n40,I
n815,n40,I
n829,n40,B
n835,n40,I
n836,n40,I
n839,n40,I
n845,n40,I
n850,n40,I
n851,n40,I
n853,n40,I
n861,n40,I
n885,n40,I
n893,n40,I
n895,n40,I
n898,n40,I
n5,n42,I
n6,n42,I
n11,n42,I
n16,n42,I
n26,n42,I
n54,n42,I
n56,n42,I
n67,n42,I
n74,n42,I
n76,n42,I
n82,n42,I
n92,n42,I
n94,n42,I
n101,n42,I
n102,n42,I
n108,n42,I
n109,n42,I
n113,n42,I
n116,n42,I
n120,n42,I
n125,n42,I
n134,n42,I
n140,n42,I
n150,n42,I
n153,n42,I
n161,n42,I
n176,n42,I
n193,n42,I
n195,n42,I
n196,n42,I
n200,n42,I
n204,n42,I
n207,n42,I
n213,n42,I
n217,n42,I
n219,n42,I
n220,n42,I
n226,n42,I
n233,n42,I
n234,n42,I
n239,n42,I
n245,n42,I
n254,n42,I
n256,n42,I
n257,n42,I
n268,n42,I
n279,n42,I
n281,n42,I
n282,n42,I
n288,n42,I
n300,n42,I
n314,n42,I
n329,n42,I
n336,n42,I
n340,n42,I
n344,n42,I
n346,n42,I
n349,n42,I
n363,n42,I
n385,n42,I
n394,n42,I
n406,n42,I
n407,n42,I
n416,n42,I
n426,n42,I
n432,n42,I
n437,n42,I
n452,n42,N
n453,n42,I
n462,n42,I
n470,n42,I
n475,n42,I
n479,n42,I
n481,n42,I
n484,n42,I
n492,n42,I
n499,n42,I
n502,n42,I
n506,n42,I
n509,n42,I
n511,n42,I
n512,n42,I
n517,n42,I
n530,n42,I
n533,n42,I
n534,n42,I
n536,n42,I
n537,n42,I
n560,n42,I
n565,n42,I
n570,n42,I
n573,n42,I
n577,n42,I
n578,n42,I
n580,n42,I
n590,n42,I
n593,n42,I
n615,n42,I
n619,n42,I
n637,n42,I
n640,n42,I
n644,n42,I
n647,n42,I
n662,n42,I
n679,n42,I
n705,n42,I
n711,n42,I
n716,n42,I
n717,n42,I
n718,n42,I
n726,n42,I
n735,n42,I
n746,n42,I
n750,n42,I
n751,n42,I
n755,n42,I
n758,n42,I
n760,n42,I
n772,n42,I
n773,n42,I
n779,n42,I
n788,n42,I
n790,n42,I
n795,n42,I
n800,n42,I
n805,n42,I
n815,n42,I
n829,n42,I
n835,n42,I
n836,n42,I
n839,n42,I
n845,n42,I
n850,n42,I
n851,n42,I
n853,n42,I
n861,n42,I
n885,n42,I
n893,n42,I
n895,n42,I
n898,n42,I
n5,n44,I
n6,n44,P
n11,n44,I
n16,n44,I
n26,n44,I
n54,n44,I
n56,n44,I
n67,n44,I
n74,n44,I
n76,n44,I
n82,n44,I
n92,n44,I
n94,n44,I
n101,n44,I
n102,n44,I
n108,n44,I
n109,n44,I
n113,n44,I
n116,n44,I
n120,n44,I
n125,n44,I
n134,n44,I
n140,n44,P
n150,n44,I
n153,n44,I
n161,n44,I
n176,n44,I
n193,n44,I
n195,n44,I
n196,n44,I
n200,n44,I
n204,n44,I
n207,n44,I
n213,n44,I
n217,n44,I
n219,n44,I
n220,n44,I
n226,n44,I
n233,n44,I
n234,n44,I
n239,n44,I
n245,n44,I
n254,n44,I
n256,n44,I
n257,n44,I
n268,n44,I
n279,n44,I
n281,n44,I
n282,n44,I
n288,n44,I
n300,n44,I
n314,n44,I
n329,n44,I
n336,n44,I
n340,n44,I
n344,n44,I
n346,n44,I
n349,n44,I
n363,n44,I
n385,n44,N
n394,n44,I
n406,n44,I
n407,n44,I
n416,n44,I
n426,n44,I
n432,n44,B
n437,n44,I
n452,n44,I
