po,pi,rel
n61,n43,B
n66,n43,B
n73,n43,B
n80,n43,B
n81,n43,B
n86,n43,B
n88,n43,B
n89,n43,P
n94,n43,B
n98,n43,B
n104,n43,B
n123,n43,B
n129,n43,B
n145,n43,B
n151,n43,B
n160,n43,B
n164,n43,B
n168,n43,B
n199,n43,B
n212,n43,B
n213,n43,B
n217,n43,B
n221,n43,B
n246,n43,B
n253,n43,B
n261,n43,B
n265,n43,B
n286,n43,B
n304,n43,B
n310,n43,B
n24,n58,B
n26,n58,B
n61,n58,B
n66,n58,B
n73,n58,B
n80,n58,B
n81,n58,B
n86,n58,B
n88,n58,B
n89,n58,B
n94,n58,B
n98,n58,B
n104,n58,B
n123,n58,B
n129,n58,B
n145,n58,B
n151,n58,B
n160,n58,B
n164,n58,B
n168,n58,B
n199,n58,B
n212,n58,B
n213,n58,B
n217,n58,B
n221,n58,B
n246,n58,B
n253,n58,B
n261,n58,B
n265,n58,B
n286,n58,B
n304,n58,B
n310,n58,B
n24,n59,P
n26,n59,B
n61,n59,B
n66,n59,B
n73,n59,B
n80,n59,B
n81,n59,B
n86,n59,B
n88,n59,B
n89,n59,B
n94,n59,B
n98,n59,B
n104,n59,B
n123,n59,B
n129,n59,B
n145,n59,B
n151,n59,B
n160,n59,B
n164,n59,B
n168,n59,B
n199,n59,B
n212,n59,B
n213,n59,B
n217,n59,B
n221,n59,B
n246,n59,B
n253,n59,B
n261,n59,B
n265,n59,B
n286,n59,B
n304,n59,B
n310,n59,B
n24,n70,B
n26,n70,B
n61,n70,B
n66,n70,B
n73,n70,B
n80,n70,B
n81,n70,B
n86,n70,B
n88,n70,B
n89,n70,B
n94,n70,B
n98,n70,B
n104,n70,B
n123,n70,B
n129,n70,B
n145,n70,B
n151,n70,B
n160,n70,P
n164,n70,B
n168,n70,B
n199,n70,B
n212,n70,B
n213,n70,B
n217,n70,B
n221,n70,B
n246,n70,B
n253,n70,B
n261,n70,B
n265,n70,B
n286,n70,B
n304,n70,B
n310,n70,B
n24,n75,B
n26,n75,B
n61,n75,B
n66,n75,B
n73,n75,B
n80,n75,B
n81,n75,B
n86,n75,B
n88,n75,B
n89,n75,B
n94,n75,B
n98,n75,B
n104,n75,B
n123,n75,B
n129,n75,B
n145,n75,B
n151,n75,B
n160,n75,B
n164,n75,B
n168,n75,B
n199,n75,B
n212,n75,B
n213,n75,P
n217,n75,B
n221,n75,B
n246,n75,B
n253,n75,B
n261,n75,B
n265,n75,B
n286,n75,B
n304,n75,B
n310,n75,B
n24,n84,B
n26,n84,B
n61,n84,B
n66,n84,B
n73,n84,B
n80,n84,B
n81,n84,B
n86,n84,B
n88,n84,B
n89,n84,B
n94,n84,B
n98,n84,B
n104,n84,B
n123,n84,B
n129,n84,B
n145,n84,B
n151,n84,B
n160,n84,B
n164,n84,B
n168,n84,B
n199,n84,B
n212,n84,B
n213,n84,B
n217,n84,B
n221,n84,B
n246,n84,B
n253,n84,B
n261,n84,B
n265,n84,B
n286,n84,B
n304,n84,B
n310,n84,B
n24,n90,B
n26,n90,B
n61,n90,B
n66,n90,B
n73,n90,B
n80,n90,B
n81,n90,P
n86,n90,B
n88,n90,B
n89,n90,B
n94,n90,B
n98,n90,B
n104,n90,B
n123,n90,B
n129,n90,B
n145,n90,B
n151,n90,B
n160,n90,B
n164,n90,B
n168,n90,B
n199,n90,B
n212,n90,B
n213,n90,B
n217,n90,B
n221,n90,B
n246,n90,B
n253,n90,B
n261,n90,B
n265,n90,B
n286,n90,B
n304,n90,B
n310,n90,B
n24,n91,B
n26,n91,B
n61,n91,B
n66,n91,B
n73,n91,B
n80,n91,B
n81,n91,B
n86,n91,B
n88,n91,B
n89,n91,B
n94,n91,B
n98,n91,B
n104,n91,B
n123,n91,B
n129,n91,B
n145,n91,B
n151,n91,B
n160,n91,B
n164,n91,B
n168,n91,B
n199,n91,B
n212,n91,B
n213,n91,B
n217,n91,B
n221,n91,B
n246,n91,B
n253,n91,B
n261,n91,B
n265,n91,B
n286,n91,B
n304,n91,B
n310,n91,B
n24,n107,B
n26,n107,B
n61,n107,B
n66,n107,B
n73,n107,B
n80,n107,B
n81,n107,B
n86,n107,B
n88,n107,P
n89,n107,B
n94,n107,B
n98,n107,B
n104,n107,B
n123,n107,B
n129,n107,B
n145,n107,B
n151,n107,B
n160,n107,B
n164,n107,B
n168,n107,B
n199,n107,B
n212,n107,B
n213,n107,B
n217,n107,B
n221,n107,B
n246,n107,B
n253,n107,B
n261,n107,B
n265,n107,B
n286,n107,B
n304,n107,B
n310,n107,B
n24,n130,B
n26,n130,B
n61,n130,B
n66,n130,B
n73,n130,B
n80,n130,B
n81,n130,B
n86,n130,B
n88,n130,B
n89,n130,B
n94,n130,B
n98,n130,B
n104,n130,B
n123,n130,B
n129,n130,B
n145,n130,B
n151,n130,B
n160,n130,B
n164,n130,B
n168,n130,P
n199,n130,B
n212,n130,B
n213,n130,B
n217,n130,B
n221,n130,B
n246,n130,B
n253,n130,B
n261,n130,B
n265,n130,B
n286,n130,B
n304,n130,B
n310,n130,B
n24,n133,B
n26,n133,B
n61,n133,B
n66,n133,B
n73,n133,B
n80,n133,B
n81,n133,B
n86,n133,B
n88,n133,B
n89,n133,B
n94,n133,B
n98,n133,B
n104,n133,B
n123,n133,B
n129,n133,B
n145,n133,B
n151,n133,B
n160,n133,B
n164,n133,B
n168,n133,B
n199,n133,B
n212,n133,B
n213,n133,B
n217,n133,B
n221,n133,B
n246,n133,B
n253,n133,B
n261,n133,B
n265,n133,B
n286,n133,B
n304,n133,B
n310,n133,B
n24,n137,B
n26,n137,B
n61,n137,B
n66,n137,B
n73,n137,B
n80,n137,B
n81,n137,B
n86,n137,B
n88,n137,B
n89,n137,B
n94,n137,P
n98,n137,B
n104,n137,B
n123,n137,B
n129,n137,B
n145,n137,B
n151,n137,B
n160,n137,B
n164,n137,B
n168,n137,B
n199,n137,B
n212,n137,B
n213,n137,B
n217,n137,B
n221,n137,B
n246,n137,B
n253,n137,B
n261,n137,B
n265,n137,B
n286,n137,B
n304,n137,B
n310,n137,B
n24,n169,B
n26,n169,P
n61,n169,B
n66,n169,B
n73,n169,B
n80,n169,B
n81,n169,B
n86,n169,B
n88,n169,B
n89,n169,B
n94,n169,B
n98,n169,B
n104,n169,B
n123,n169,B
n129,n169,B
n145,n169,B
n151,n169,B
n160,n169,B
n164,n169,B
n168,n169,B
n199,n169,B
n212,n169,B
n213,n169,B
n217,n169,B
n221,n169,B
n246,n169,B
n253,n169,B
n261,n169,B
n265,n169,B
n286,n169,B
n304,n169,B
n310,n169,B
n24,n174,B
n26,n174,B
n61,n174,B
n66,n174,B
n73,n174,B
n80,n174,P
n81,n174,B
n86,n174,B
n88,n174,B
n89,n174,B
n94,n174,B
n98,n174,B
n104,n174,B
n123,n174,B
n129,n174,B
n145,n174,B
n151,n174,B
n160,n174,B
n164,n174,B
n168,n174,B
n199,n174,B
n212,n174,B
n213,n174,B
n217,n174,B
n221,n174,B
n246,n174,B
n253,n174,B
n261,n174,B
n265,n174,B
n286,n174,B
n304,n174,B
n310,n174,B
n24,n179,B
n26,n179,B
n61,n179,B
n66,n179,B
n73,n179,B
n80,n179,B
n81,n179,B
n86,n179,B
n88,n179,B
n89,n179,B
n94,n179,B
n98,n179,B
n104,n179,B
n123,n179,B
n129,n179,B
n145,n179,B
n151,n179,B
n160,n179,B
n164,n179,B
n168,n179,B
n199,n179,B
n212,n179,B
n213,n179,B
n217,n179,B
n221,n179,P
n246,n179,B
n253,n179,B
n261,n179,B
n265,n179,B
n286,n179,B
n304,n179,B
n310,n179,B
n24,n187,B
n26,n187,B
n61,n187,B
n66,n187,B
n73,n187,B
n80,n187,B
n81,n187,B
n86,n187,B
n88,n187,B
n89,n187,B
n94,n187,B
n98,n187,B
n104,n187,B
n123,n187,B
n129,n187,B
n145,n187,B
n151,n187,B
n160,n187,B
n164,n187,B
n168,n187,B
n199,n187,P
n212,n187,B
n213,n187,B
n217,n187,B
n221,n187,B
n246,n187,B
n253,n187,B
n261,n187,B
n265,n187,B
n286,n187,B
n304,n187,B
n310,n187,B
n24,n194,B
n26,n194,B
n61,n194,B
n66,n194,B
n73,n194,B
n80,n194,B
n81,n194,B
n86,n194,B
n88,n194,B
n89,n194,B
n94,n194,B
n98,n194,B
n104,n194,B
n123,n194,B
n129,n194,B
n145,n194,B
n151,n194,B
n160,n194,B
n164,n194,B
n168,n194,B
n199,n194,B
n212,n194,B
n213,n194,B
n217,n194,B
n221,n194,B
n246,n194,B
n253,n194,B
n261,n194,B
n265,n194,P
n286,n194,B
n304,n194,B
n310,n194,B
n24,n196,B
n26,n196,B
n61,n196,B
n66,n196,B
n73,n196,B
n80,n196,B
n81,n196,B
n86,n196,P
n88,n196,B
n89,n196,B
n94,n196,B
n98,n196,B
n104,n196,B
n123,n196,B
n129,n196,B
n145,n196,B
n151,n196,B
n160,n196,B
n164,n196,B
n168,n196,B
n199,n196,B
n212,n196,B
n213,n196,B
n217,n196,B
n221,n196,B
n246,n196,B
n253,n196,B
n261,n196,B
n265,n196,B
n286,n196,B
n304,n196,B
n310,n196,B
n24,n210,B
n26,n210,B
n61,n210,B
n66,n210,B
n73,n210,B
n80,n210,B
n81,n210,B
n86,n210,B
n88,n210,B
n89,n210,B
n94,n210,B
n98,n210,B
n104,n210,B
n123,n210,B
n129,n210,P
n145,n210,B
n151,n210,B
n160,n210,B
n164,n210,B
n168,n210,B
n199,n210,B
n212,n210,B
n213,n210,B
n217,n210,B
n221,n210,B
n246,n210,B
n253,n210,B
n261,n210,B
n265,n210,B
n286,n210,B
n304,n210,B
n310,n210,B
n24,n211,B
n26,n211,B
n61,n211,B
n66,n211,B
n73,n211,B
n80,n211,B
n81,n211,B
n86,n211,B
n88,n211,B
n89,n211,B
n94,n211,B
n98,n211,B
n104,n211,B
n123,n211,P
n129,n211,B
n145,n211,B
n151,n211,B
n160,n211,B
n164,n211,B
n168,n211,B
n199,n211,B
n212,n211,B
n213,n211,B
n217,n211,B
n221,n211,B
n246,n211,B
n253,n211,B
n261,n211,B
n265,n211,B
n286,n211,B
n304,n211,B
n310,n211,B
n24,n214,B
n26,n214,B
n61,n214,B
n66,n214,B
n73,n214,B
n80,n214,B
n81,n214,B
n86,n214,B
n88,n214,B
n89,n214,B
n94,n214,B
n98,n214,B
n104,n214,B
n123,n214,B
n129,n214,B
n145,n214,B
n151,n214,B
n160,n214,B
n164,n214,B
n168,n214,B
n199,n214,B
n212,n214,B
n213,n214,B
n217,n214,B
n221,n214,B
n246,n214,B
n253,n214,B
n261,n214,B
n265,n214,B
n286,n214,B
n304,n214,P
n310,n214,B
n24,n226,B
n26,n226,B
n61,n226,B
n66,n226,B
n73,n226,B
n80,n226,B
n81,n226,B
n86,n226,B
n88,n226,B
n89,n226,B
n94,n226,B
n98,n226,B
n104,n226,B
n123,n226,B
n129,n226,B
n145,n226,B
n151,n226,B
n160,n226,B
n164,n226,B
n168,n226,B
n199,n226,B
n212,n226,B
n213,n226,B
n217,n226,B
n221,n226,B
n246,n226,B
n253,n226,B
n261,n226,B
n265,n226,B
n286,n226,B
n304,n226,B
n310,n226,B
n24,n234,B
n26,n234,B
n61,n234,B
n66,n234,B
n73,n234,B
n80,n234,B
n81,n234,B
n86,n234,B
n88,n234,B
n89,n234,B
n94,n234,B
n98,n234,B
n104,n234,B
n123,n234,B
n129,n234,B
n145,n234,B
n151,n234,P
n160,n234,B
n164,n234,B
n168,n234,B
n199,n234,B
n212,n234,B
n213,n234,B
n217,n234,B
n221,n234,B
n246,n234,B
n253,n234,B
n261,n234,B
n265,n234,B
n286,n234,B
n304,n234,B
n310,n234,B
n24,n237,B
n26,n237,B
n61,n237,B
n66,n237,B
n73,n237,B
n80,n237,B
n81,n237,B
n86,n237,B
n88,n237,B
n89,n237,B
n94,n237,B
n98,n237,B
n104,n237,B
n123,n237,B
n129,n237,B
n145,n237,B
n151,n237,B
n160,n237,B
n164,n237,B
n168,n237,B
n199,n237,B
n212,n237,B
n213,n237,B
n217,n237,B
n221,n237,B
n246,n237,B
n253,n237,B
n261,n237,B
n265,n237,B
n286,n237,B
n304,n237,B
n310,n237,P
n24,n238,B
n26,n238,B
n61,n238,B
n66,n238,B
n73,n238,B
n80,n238,B
n81,n238,B
n86,n238,B
n88,n238,B
n89,n238,B
n94,n238,B
n98,n238,B
n104,n238,B
n123,n238,B
n129,n238,B
n145,n238,B
n151,n238,B
n160,n238,B
n164,n238,B
n168,n238,B
n199,n238,B
n212,n238,B
n213,n238,B
n217,n238,B
n221,n238,B
n246,n238,B
n253,n238,B
n261,n238,B
n265,n238,B
n286,n238,P
n304,n238,B
n310,n238,B
n24,n249,B
n26,n249,B
n61,n249,B
n66,n249,B
n73,n249,B
n80,n249,B
n81,n249,B
n86,n249,B
n88,n249,B
n89,n249,B
n94,n249,B
n98,n249,B
n104,n249,B
n123,n249,B
n129,n249,B
n145,n249,B
n151,n249,B
n160,n249,B
n164,n249,B
n168,n249,B
n199,n249,B
n212,n249,B
n213,n249,B
n217,n249,B
n221,n249,B
n246,n249,P
n253,n249,B
n261,n249,B
n265,n249,B
n286,n249,B
n304,n249,B
n310,n249,B
n24,n256,B
n26,n256,B
n61,n256,B
n66,n256,B
n73,n256,B
n80,n256,B
n81,n256,B
n86,n256,B
n88,n256,B
n89,n256,B
n94,n256,B
n98,n256,B
n104,n256,B
n123,n256,B
n129,n256,B
n145,n256,B
n151,n256,B
n160,n256,B
n164,n256,B
n168,n256,B
n199,n256,B
n212,n256,B
n213,n256,B
n217,n256,P
n221,n256,B
n246,n256,B
n253,n256,B
n261,n256,B
n265,n256,B
n286,n256,B
n304,n256,B
n310,n256,B
n24,n260,B
n26,n260,B
n61,n260,B
n66,n260,B
n73,n260,P
n80,n260,B
n81,n260,B
n86,n260,B
n88,n260,B
n89,n260,B
n94,n260,B
n98,n260,B
n104,n260,B
n123,n260,B
n129,n260,B
n145,n260,B
n151,n260,B
n160,n260,B
n164,n260,B
n168,n260,B
n199,n260,B
n212,n260,B
n213,n260,B
n217,n260,B
n221,n260,B
n246,n260,B
n253,n260,B
n261,n260,B
n265,n260,B
n286,n260,B
n304,n260,B
n310,n260,B
n24,n272,B
n26,n272,B
n61,n272,B
n66,n272,B
n73,n272,B
n80,n272,B
n81,n272,B
n86,n272,B
n88,n272,B
n89,n272,B
n94,n272,B
n98,n272,B
n104,n272,B
n123,n272,B
n129,n272,B
n145,n272,B
n151,n272,B
n160,n272,B
n164,n272,B
n168,n272,B
n199,n272,B
n212,n272,B
n213,n272,B
n217,n272,B
n221,n272,B
n246,n272,B
n253,n272,P
n261,n272,B
n265,n272,B
n286,n272,B
n304,n272,B
n310,n272,B
n24,n278,B
n26,n278,B
n61,n278,B
n66,n278,B
n73,n278,B
n80,n278,B
n81,n278,B
n86,n278,B
n88,n278,B
n89,n278,B
n94,n278,B
n98,n278,B
n104,n278,B
n123,n278,B
n129,n278,B
n145,n278,P
n151,n278,B
n160,n278,B
n164,n278,B
n168,n278,B
n199,n278,B
n212,n278,B
n213,n278,B
n217,n278,B
n221,n278,B
n246,n278,B
n253,n278,B
n261,n278,B
n265,n278,B
n286,n278,B
n304,n278,B
n310,n278,B
n24,n281,B
n26,n281,B
n61,n281,B
n66,n281,B
n73,n281,B
n80,n281,B
n81,n281,B
n86,n281,B
n88,n281,B
n89,n281,B
n94,n281,B
n98,n281,B
n104,n281,B
n123,n281,B
n129,n281,B
n145,n281,B
n151,n281,B
n160,n281,B
n164,n281,B
n168,n281,B
n199,n281,B
n212,n281,B
n213,n281,B
n217,n281,B
n221,n281,B
n246,n281,B
n253,n281,B
n261,n281,B
n265,n281,B
n286,n281,B
n304,n281,B
n310,n281,B
n24,n289,B
n26,n289,B
n61,n289,B
n66,n289,B
n73,n289,B
n80,n289,B
n81,n289,B
n86,n289,B
n88,n289,B
n89,n289,B
n94,n289,B
n98,n289,B
n104,n289,P
n123,n289,B
n129,n289,B
n145,n289,B
n151,n289,B
n160,n289,B
n164,n289,B
n168,n289,B
n199,n289,B
n212,n289,B
n213,n289,B
n217,n289,B
n221,n289,B
n246,n289,B
n253,n289,B
n261,n289,B
n265,n289,B
n286,n289,B
n304,n289,B
n310,n289,B
n24,n292,B
n26,n292,B
n61,n292,B
n66,n292,B
n73,n292,B
n80,n292,B
n81,n292,B
n86,n292,B
n88,n292,B
n89,n292,B
n94,n292,B
n98,n292,B
n104,n292,B
n123,n292,B
n129,n292,B
n145,n292,B
n151,n292,B
n160,n292,B
n164,n292,B
n168,n292,B
n199,n292,B
n212,n292,B
n213,n292,B
n217,n292,B
n221,n292,B
n246,n292,B
n253,n292,B
n261,n292,B
n265,n292,B
n286,n292,B
n304,n292,B
n310,n292,B
