po,pi,rel
n154,n79,B
n176,n79,B
n185,n79,B
n191,n79,B
n197,n79,B
n200,n79,B
n205,n79,B
n208,n79,B
n211,n79,B
n214,n79,B
n220,n79,B
n243,n79,B
n248,n79,B
n254,n79,B
n262,n79,B
n265,n79,P
n273,n79,B
n283,n79,B
n3,n83,B
n32,n83,B
n40,n83,B
n47,n83,B
n50,n83,B
n54,n83,B
n72,n83,B
n81,n83,B
n86,n83,B
n91,n83,B
n97,n83,B
n99,n83,B
n111,n83,P
n139,n83,B
n154,n83,B
n176,n83,B
n185,n83,B
n191,n83,B
n197,n83,B
n200,n83,B
n205,n83,B
n208,n83,B
n211,n83,B
n214,n83,B
n220,n83,B
n243,n83,B
n248,n83,B
n254,n83,B
n262,n83,B
n265,n83,B
n273,n83,B
n283,n83,B
n3,n87,B
n32,n87,B
n40,n87,B
n47,n87,B
n50,n87,P
n54,n87,B
n72,n87,B
n81,n87,B
n86,n87,B
n91,n87,B
n97,n87,B
n99,n87,B
n111,n87,B
n139,n87,B
n154,n87,B
n176,n87,B
n185,n87,B
n191,n87,B
n197,n87,B
n200,n87,B
n205,n87,B
n208,n87,B
n211,n87,B
n214,n87,B
n220,n87,B
n243,n87,B
n248,n87,B
n254,n87,B
n262,n87,B
n265,n87,B
n273,n87,B
n283,n87,B
n3,n95,B
n32,n95,B
n40,n95,B
n47,n95,B
n50,n95,B
n54,n95,B
n72,n95,B
n81,n95,B
n86,n95,B
n91,n95,B
n97,n95,B
n99,n95,B
n111,n95,B
n139,n95,B
n154,n95,B
n176,n95,P
n185,n95,B
n191,n95,B
n197,n95,B
n200,n95,B
n205,n95,B
n208,n95,B
n211,n95,B
n214,n95,B
n220,n95,B
n243,n95,B
n248,n95,B
n254,n95,B
n262,n95,B
n265,n95,B
n273,n95,B
n283,n95,B
n3,n105,B
n32,n105,B
n40,n105,B
n47,n105,B
n50,n105,B
n54,n105,B
n72,n105,B
n81,n105,B
n86,n105,B
n91,n105,B
n97,n105,B
n99,n105,B
n111,n105,B
n139,n105,B
n154,n105,B
n176,n105,B
n185,n105,B
n191,n105,B
n197,n105,B
n200,n105,B
n205,n105,B
n208,n105,B
n211,n105,B
n214,n105,B
n220,n105,B
n243,n105,B
n248,n105,B
n254,n105,B
n262,n105,B
n265,n105,B
n273,n105,B
n283,n105,P
n3,n114,B
n32,n114,B
n40,n114,B
n47,n114,B
n50,n114,B
n54,n114,B
n72,n114,B
n81,n114,B
n86,n114,B
n91,n114,B
n97,n114,B
n99,n114,B
n111,n114,B
n139,n114,B
n154,n114,B
n176,n114,B
n185,n114,B
n191,n114,B
n197,n114,B
n200,n114,B
n205,n114,B
n208,n114,B
n211,n114,B
n214,n114,B
n220,n114,B
n243,n114,B
n248,n114,B
n254,n114,B
n262,n114,B
n265,n114,B
n273,n114,B
n283,n114,B
n3,n117,B
n32,n117,B
n40,n117,B
n47,n117,B
n50,n117,B
n54,n117,B
n72,n117,B
n81,n117,B
n86,n117,B
n91,n117,B
n97,n117,B
n99,n117,B
n111,n117,B
n139,n117,B
n154,n117,B
n176,n117,B
n185,n117,B
n191,n117,B
n197,n117,B
n200,n117,B
n205,n117,B
n208,n117,B
n211,n117,B
n214,n117,B
n220,n117,B
n243,n117,B
n248,n117,B
n254,n117,B
n262,n117,B
n265,n117,B
n273,n117,B
n283,n117,B
n3,n122,B
n32,n122,B
n40,n122,B
n47,n122,B
n50,n122,B
n54,n122,B
n72,n122,B
n81,n122,B
n86,n122,B
n91,n122,B
n97,n122,B
n99,n122,B
n111,n122,B
n139,n122,B
n154,n122,B
n176,n122,B
n185,n122,B
n191,n122,B
n197,n122,B
n200,n122,B
n205,n122,B
n208,n122,B
n211,n122,P
n214,n122,B
n220,n122,B
n243,n122,B
n248,n122,B
n254,n122,B
n262,n122,B
n265,n122,B
n273,n122,B
n283,n122,B
n3,n152,B
n32,n152,B
n40,n152,B
n47,n152,B
n50,n152,B
n54,n152,B
n72,n152,B
n81,n152,B
n86,n152,B
n91,n152,P
n97,n152,B
n99,n152,B
n111,n152,B
n139,n152,B
n154,n152,B
n176,n152,B
n185,n152,B
n191,n152,B
n197,n152,B
n200,n152,B
n205,n152,B
n208,n152,B
n211,n152,B
n214,n152,B
n220,n152,B
n243,n152,B
n248,n152,B
n254,n152,B
n262,n152,B
n265,n152,B
n273,n152,B
n283,n152,B
n3,n155,B
n32,n155,B
n40,n155,B
n47,n155,B
n50,n155,B
n54,n155,B
n72,n155,B
n81,n155,B
n86,n155,B
n91,n155,B
n97,n155,B
n99,n155,B
n111,n155,B
n139,n155,P
n154,n155,B
n176,n155,B
n185,n155,B
n191,n155,B
n197,n155,B
n200,n155,B
n205,n155,B
n208,n155,B
n211,n155,B
n214,n155,B
n220,n155,B
n243,n155,B
n248,n155,B
n254,n155,B
n262,n155,B
n265,n155,B
n273,n155,B
n283,n155,B
n3,n160,B
n32,n160,B
n40,n160,B
n47,n160,B
n50,n160,B
n54,n160,P
n72,n160,B
n81,n160,B
n86,n160,B
n91,n160,B
n97,n160,B
n99,n160,B
n111,n160,B
n139,n160,B
n154,n160,B
n176,n160,B
n185,n160,B
n191,n160,B
n197,n160,B
n200,n160,B
n205,n160,B
n208,n160,B
n211,n160,B
n214,n160,B
n220,n160,B
n243,n160,B
n248,n160,B
n254,n160,B
n262,n160,B
n265,n160,B
n273,n160,B
n283,n160,B
n3,n162,B
n32,n162,B
n40,n162,B
n47,n162,B
n50,n162,B
n54,n162,B
n72,n162,P
n81,n162,B
n86,n162,B
n91,n162,B
n97,n162,B
n99,n162,B
n111,n162,B
n139,n162,B
n154,n162,B
n176,n162,B
n185,n162,B
n191,n162,B
n197,n162,B
n200,n162,B
n205,n162,B
n208,n162,B
n211,n162,B
n214,n162,B
n220,n162,B
n243,n162,B
n248,n162,B
n254,n162,B
n262,n162,B
n265,n162,B
n273,n162,B
n283,n162,B
n3,n168,B
n32,n168,B
n40,n168,B
n47,n168,B
n50,n168,B
n54,n168,B
n72,n168,B
n81,n168,B
n86,n168,B
n91,n168,B
n97,n168,B
n99,n168,B
n111,n168,B
n139,n168,B
n154,n168,B
n176,n168,B
n185,n168,B
n191,n168,B
n197,n168,B
n200,n168,B
n205,n168,B
n208,n168,B
n211,n168,B
n214,n168,B
n220,n168,B
n243,n168,B
n248,n168,B
n254,n168,B
n262,n168,B
n265,n168,B
n273,n168,B
n283,n168,B
n3,n183,B
n32,n183,B
n40,n183,P
n47,n183,B
n50,n183,B
n54,n183,B
n72,n183,B
n81,n183,B
n86,n183,B
n91,n183,B
n97,n183,B
n99,n183,B
n111,n183,B
n139,n183,B
n154,n183,B
n176,n183,B
n185,n183,B
n191,n183,B
n197,n183,B
n200,n183,B
n205,n183,B
n208,n183,B
n211,n183,B
n214,n183,B
n220,n183,B
n243,n183,B
n248,n183,B
n254,n183,B
n262,n183,B
n265,n183,B
n273,n183,B
n283,n183,B
n3,n187,B
n32,n187,B
n40,n187,B
n47,n187,B
n50,n187,B
n54,n187,B
n72,n187,B
n81,n187,B
n86,n187,B
n91,n187,B
n97,n187,B
n99,n187,B
n111,n187,B
n139,n187,B
n154,n187,B
n176,n187,B
n185,n187,B
n191,n187,B
n197,n187,B
n200,n187,B
n205,n187,B
n208,n187,B
n211,n187,B
n214,n187,P
n220,n187,B
n243,n187,B
n248,n187,B
n254,n187,B
n262,n187,B
n265,n187,B
n273,n187,B
n283,n187,B
n3,n194,B
n32,n194,B
n40,n194,B
n47,n194,B
n50,n194,B
n54,n194,B
n72,n194,B
n81,n194,P
n86,n194,B
n91,n194,B
n97,n194,B
n99,n194,B
n111,n194,B
n139,n194,B
n154,n194,B
n176,n194,B
n185,n194,B
n191,n194,B
n197,n194,B
n200,n194,B
n205,n194,B
n208,n194,B
n211,n194,B
n214,n194,B
n220,n194,B
n243,n194,B
n248,n194,B
n254,n194,B
n262,n194,B
n265,n194,B
n273,n194,B
n283,n194,B
n3,n198,B
n32,n198,B
n40,n198,B
n47,n198,B
n50,n198,B
n54,n198,B
n72,n198,B
n81,n198,B
n86,n198,B
n91,n198,B
n97,n198,B
n99,n198,B
n111,n198,B
n139,n198,B
n154,n198,B
n176,n198,B
n185,n198,B
n191,n198,B
n197,n198,B
n200,n198,B
n205,n198,B
n208,n198,B
n211,n198,B
n214,n198,B
n220,n198,B
n243,n198,B
n248,n198,B
n254,n198,B
n262,n198,B
n265,n198,B
n273,n198,B
n283,n198,B
n3,n206,B
n32,n206,B
n40,n206,B
n47,n206,B
n50,n206,B
n54,n206,B
n72,n206,B
n81,n206,B
n86,n206,B
n91,n206,B
n97,n206,B
n99,n206,B
n111,n206,B
n139,n206,B
n154,n206,P
n176,n206,B
n185,n206,B
n191,n206,B
n197,n206,B
n200,n206,B
n205,n206,B
n208,n206,B
n211,n206,B
n214,n206,B
n220,n206,B
n243,n206,B
n248,n206,B
n254,n206,B
n262,n206,B
n265,n206,B
n273,n206,B
n283,n206,B
n3,n215,B
n32,n215,B
n40,n215,B
n47,n215,B
n50,n215,B
n54,n215,B
n72,n215,B
n81,n215,B
n86,n215,B
n91,n215,B
n97,n215,B
n99,n215,B
n111,n215,B
n139,n215,B
n154,n215,B
n176,n215,B
n185,n215,B
n191,n215,P
n197,n215,B
n200,n215,B
n205,n215,B
n208,n215,B
n211,n215,B
n214,n215,B
n220,n215,B
n243,n215,B
n248,n215,B
n254,n215,B
n262,n215,B
n265,n215,B
n273,n215,B
n283,n215,B
n3,n218,B
n32,n218,B
n40,n218,B
n47,n218,B
n50,n218,B
n54,n218,B
n72,n218,B
n81,n218,B
n86,n218,B
n91,n218,B
n97,n218,B
n99,n218,B
n111,n218,B
n139,n218,B
n154,n218,B
n176,n218,B
n185,n218,B
n191,n218,B
n197,n218,B
n200,n218,B
n205,n218,B
n208,n218,B
n211,n218,B
n214,n218,B
n220,n218,B
n243,n218,B
n248,n218,B
n254,n218,B
n262,n218,B
n265,n218,B
n273,n218,B
n283,n218,B
n3,n227,B
n32,n227,B
n40,n227,B
n47,n227,B
n50,n227,B
n54,n227,B
n72,n227,B
n81,n227,B
n86,n227,B
n91,n227,B
n97,n227,B
n99,n227,B
n111,n227,B
n139,n227,B
n154,n227,B
n176,n227,B
n185,n227,B
n191,n227,B
n197,n227,B
n200,n227,B
n205,n227,B
n208,n227,B
n211,n227,B
n214,n227,B
n220,n227,P
n243,n227,B
n248,n227,B
n254,n227,B
n262,n227,B
n265,n227,B
n273,n227,B
n283,n227,B
n3,n228,B
n32,n228,P
n40,n228,B
n47,n228,B
n50,n228,B
n54,n228,B
n72,n228,B
n81,n228,B
n86,n228,B
n91,n228,B
n97,n228,B
n99,n228,B
n111,n228,B
n139,n228,B
n154,n228,B
n176,n228,B
n185,n228,B
n191,n228,B
n197,n228,B
n200,n228,B
n205,n228,B
n208,n228,B
n211,n228,B
n214,n228,B
n220,n228,B
n243,n228,B
n248,n228,B
n254,n228,B
n262,n228,B
n265,n228,B
n273,n228,B
n283,n228,B
n3,n231,B
n32,n231,B
n40,n231,B
n47,n231,B
n50,n231,B
n54,n231,B
n72,n231,B
n81,n231,B
n86,n231,B
n91,n231,B
n97,n231,B
n99,n231,B
n111,n231,B
n139,n231,B
n154,n231,B
n176,n231,B
n185,n231,B
n191,n231,B
n197,n231,B
n200,n231,B
n205,n231,B
n208,n231,B
n211,n231,B
n214,n231,B
n220,n231,B
n243,n231,B
n248,n231,B
n254,n231,B
n262,n231,B
n265,n231,B
n273,n231,B
n283,n231,B
n3,n242,B
n32,n242,B
n40,n242,B
n47,n242,B
n50,n242,B
n54,n242,B
n72,n242,B
n81,n242,B
n86,n242,B
n91,n242,B
n97,n242,B
n99,n242,B
n111,n242,B
n139,n242,B
n154,n242,B
n176,n242,B
n185,n242,B
n191,n242,B
n197,n242,P
n200,n242,B
n205,n242,B
n208,n242,B
n211,n242,B
n214,n242,B
n220,n242,B
n243,n242,B
n248,n242,B
n254,n242,B
n262,n242,B
n265,n242,B
n273,n242,B
n283,n242,B
n3,n269,B
n32,n269,B
n40,n269,B
n47,n269,B
n50,n269,B
n54,n269,B
n72,n269,B
n81,n269,B
n86,n269,B
n91,n269,B
n97,n269,B
n99,n269,B
n111,n269,B
n139,n269,B
n154,n269,B
n176,n269,B
n185,n269,B
n191,n269,B
n197,n269,B
n200,n269,B
n205,n269,B
n208,n269,B
n211,n269,B
n214,n269,B
n220,n269,B
n243,n269,B
n248,n269,B
n254,n269,B
n262,n269,B
n265,n269,B
n273,n269,B
n283,n269,B
n3,n276,B
n32,n276,B
n40,n276,B
n47,n276,B
n50,n276,B
n54,n276,B
n72,n276,B
n81,n276,B
n86,n276,B
n91,n276,B
n97,n276,B
n99,n276,B
n111,n276,B
n139,n276,B
n154,n276,B
n176,n276,B
n185,n276,P
n191,n276,B
n197,n276,B
n200,n276,B
n205,n276,B
n208,n276,B
n211,n276,B
n214,n276,B
n220,n276,B
n243,n276,B
n248,n276,B
n254,n276,B
n262,n276,B
n265,n276,B
n273,n276,B
n283,n276,B
n3,n278,P
n32,n278,B
n40,n278,B
n47,n278,B
n50,n278,B
n54,n278,B
n72,n278,B
n81,n278,B
n86,n278,B
n91,n278,B
n97,n278,B
n99,n278,B
n111,n278,B
n139,n278,B
n154,n278,B
n176,n278,B
n185,n278,B
n191,n278,B
n197,n278,B
n200,n278,B
n205,n278,B
n208,n278,B
n211,n278,B
n214,n278,B
n220,n278,B
n243,n278,B
n248,n278,B
n254,n278,B
n262,n278,B
n265,n278,B
n273,n278,B
n283,n278,B
n3,n280,B
n32,n280,B
n40,n280,B
n47,n280,B
n50,n280,B
n54,n280,B
n72,n280,B
n81,n280,B
n86,n280,B
n91,n280,B
n97,n280,B
n99,n280,P
n111,n280,B
n139,n280,B
n154,n280,B
n176,n280,B
n185,n280,B
n191,n280,B
n197,n280,B
n200,n280,B
n205,n280,B
n208,n280,B
n211,n280,B
n214,n280,B
n220,n280,B
n243,n280,B
n248,n280,B
n254,n280,B
n262,n280,B
n265,n280,B
n273,n280,B
n283,n280,B
